# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-16 16:30:57 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09512800 AGUA FRIA RIVER NEAR ROCK SPRINGS, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09512800
#            TS   parameter     statistic     Description
#          5760       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5760_00060_00003	5760_00060_00003_cd
USGS	09512800	2011-09-11	0.24	A
USGS	09512800	2011-09-12	0.24	A
USGS	09512800	2011-09-13	0.10	A
USGS	09512800	2011-09-14	0.00	A
USGS	09512800	2011-09-15	0.03	A
USGS	09512800	2011-09-16	0.05	A
USGS	09512800	2011-09-17	0.05	A
USGS	09512800	2011-09-18	0.05	A
USGS	09512800	2011-09-19	0.05	A
USGS	09512800	2011-09-20	0.05	A
USGS	09512800	2011-09-21	0.06	A
USGS	09512800	2011-09-22	0.08	A
USGS	09512800	2011-09-23	0.06	A
USGS	09512800	2011-09-24	0.05	A
USGS	09512800	2011-09-25	0.06	A
USGS	09512800	2011-09-26	0.06	A
USGS	09512800	2011-09-27	0.06	A
USGS	09512800	2011-09-28	0.09	A
USGS	09512800	2011-09-29	0.09	A
USGS	09512800	2011-09-30	0.10	A
USGS	09512800	2011-10-01	0.12	A
USGS	09512800	2011-10-02	0.13	A
USGS	09512800	2011-10-03	0.14	A
USGS	09512800	2011-10-04	0.14	A
USGS	09512800	2011-10-05	0.16	A
USGS	09512800	2011-10-06	0.15	A
USGS	09512800	2011-10-07	0.14	A
USGS	09512800	2011-10-08	0.15	A
USGS	09512800	2011-10-09	0.16	A
USGS	09512800	2011-10-10	0.15	A
USGS	09512800	2011-10-11	0.12	A
USGS	09512800	2011-10-12	0.11	A
USGS	09512800	2011-10-13	0.11	A
USGS	09512800	2011-10-14	0.12	A
USGS	09512800	2011-10-15	0.14	A
USGS	09512800	2011-10-16	0.13	A
USGS	09512800	2011-10-17	0.11	A
USGS	09512800	2011-10-18	0.10	A
USGS	09512800	2011-10-19	0.10	A
USGS	09512800	2011-10-20	0.09	A
USGS	09512800	2011-10-21	0.09	A
USGS	09512800	2011-10-22	0.09	A
USGS	09512800	2011-10-23	0.09	A
USGS	09512800	2011-10-24	0.09	A
USGS	09512800	2011-10-25	0.09	A
USGS	09512800	2011-10-26	0.13	A
USGS	09512800	2011-10-27	0.14	A
USGS	09512800	2011-10-28	0.10	A
USGS	09512800	2011-10-29	0.05	A
USGS	09512800	2011-10-30	0.05	A
USGS	09512800	2011-10-31	0.05	A
USGS	09512800	2011-11-01	0.05	A
USGS	09512800	2011-11-02	0.08	A
USGS	09512800	2011-11-03	0.09	A
USGS	09512800	2011-11-04	0.09	A
USGS	09512800	2011-11-05	0.09	A
USGS	09512800	2011-11-06	0.09	A
USGS	09512800	2011-11-07	0.09	A
USGS	09512800	2011-11-08	0.09	A
USGS	09512800	2011-11-09	0.09	A
USGS	09512800	2011-11-10	0.09	A
USGS	09512800	2011-11-11	0.09	A
USGS	09512800	2011-11-12	0.09	A
USGS	09512800	2011-11-13	0.09	A
USGS	09512800	2011-11-14	0.09	A
USGS	09512800	2011-11-15	0.09	A
USGS	09512800	2011-11-16	0.09	A
USGS	09512800	2011-11-17	0.09	A
USGS	09512800	2011-11-18	0.09	A
USGS	09512800	2011-11-19	0.09	A
USGS	09512800	2011-11-20	0.09	A
USGS	09512800	2011-11-21	0.09	A
USGS	09512800	2011-11-22	0.09	A
USGS	09512800	2011-11-23	0.09	A
USGS	09512800	2011-11-24	0.09	A
USGS	09512800	2011-11-25	0.09	A
USGS	09512800	2011-11-26	0.09	A
USGS	09512800	2011-11-27	0.09	A
USGS	09512800	2011-11-28	0.09	A
USGS	09512800	2011-11-29	0.09	A
USGS	09512800	2011-11-30	0.09	A
USGS	09512800	2011-12-01	0.09	A
USGS	09512800	2011-12-02	0.09	A
USGS	09512800	2011-12-03	0.12	A
USGS	09512800	2011-12-04	0.14	A
USGS	09512800	2011-12-05	0.14	A
USGS	09512800	2011-12-06	0.14	A
USGS	09512800	2011-12-07	0.14	A
USGS	09512800	2011-12-08	0.14	A
USGS	09512800	2011-12-09	0.14	A
USGS	09512800	2011-12-10	0.14	A
USGS	09512800	2011-12-11	0.14	A
USGS	09512800	2011-12-12	0.21	A
USGS	09512800	2011-12-13	0.26	A
USGS	09512800	2011-12-14	0.35	A
USGS	09512800	2011-12-15	0.45	A
USGS	09512800	2011-12-16	0.65	A
USGS	09512800	2011-12-17	0.77	A
USGS	09512800	2011-12-18	0.85	A
USGS	09512800	2011-12-19	0.77	A
USGS	09512800	2011-12-20	0.75	A
USGS	09512800	2011-12-21	0.70	A
USGS	09512800	2011-12-22	0.69	A
USGS	09512800	2011-12-23	0.69	A
USGS	09512800	2011-12-24	0.74	A
USGS	09512800	2011-12-25	0.71	A
USGS	09512800	2011-12-26	0.62	A
USGS	09512800	2011-12-27	0.59	A
USGS	09512800	2011-12-28	0.55	A
USGS	09512800	2011-12-29	0.54	A
USGS	09512800	2011-12-30	0.52	A
USGS	09512800	2011-12-31	0.51	A
USGS	09512800	2012-01-01	0.51	A
USGS	09512800	2012-01-02	0.51	A
USGS	09512800	2012-01-03	0.53	A
USGS	09512800	2012-01-04	0.54	A
USGS	09512800	2012-01-05	0.55	A
USGS	09512800	2012-01-06	0.55	A
USGS	09512800	2012-01-07	0.55	A
USGS	09512800	2012-01-08	0.53	A
USGS	09512800	2012-01-09	0.53	A
USGS	09512800	2012-01-10	0.54	A
USGS	09512800	2012-01-11	0.54	A
USGS	09512800	2012-01-12	0.53	A
USGS	09512800	2012-01-13	0.51	A
USGS	09512800	2012-01-14	0.54	A
USGS	09512800	2012-01-15	0.55	A
USGS	09512800	2012-01-16	0.58	A
USGS	09512800	2012-01-17	0.58	A
USGS	09512800	2012-01-18	0.59	A
USGS	09512800	2012-01-19	0.61	A
USGS	09512800	2012-01-20	0.62	A
USGS	09512800	2012-01-21	0.63	A
USGS	09512800	2012-01-22	0.60	A
USGS	09512800	2012-01-23	0.57	A
USGS	09512800	2012-01-24	0.57	A
USGS	09512800	2012-01-25	0.60	A
USGS	09512800	2012-01-26	0.61	A
USGS	09512800	2012-01-27	0.55	A
USGS	09512800	2012-01-28	0.57	A
USGS	09512800	2012-01-29	0.56	A
USGS	09512800	2012-01-30	0.57	A
USGS	09512800	2012-01-31	0.53	A
USGS	09512800	2012-02-01	0.47	A
USGS	09512800	2012-02-02	0.50	A
USGS	09512800	2012-02-03	0.50	A
USGS	09512800	2012-02-04	0.48	A
USGS	09512800	2012-02-05	0.45	A
USGS	09512800	2012-02-06	0.44	A
USGS	09512800	2012-02-07	0.37	A
USGS	09512800	2012-02-08	0.33	A
USGS	09512800	2012-02-09	0.31	A
USGS	09512800	2012-02-10	0.31	A
USGS	09512800	2012-02-11	0.29	A
USGS	09512800	2012-02-12	0.31	A
USGS	09512800	2012-02-13	0.30	A
USGS	09512800	2012-02-14	0.33	A
USGS	09512800	2012-02-15	0.33	A
USGS	09512800	2012-02-16	0.32	A
USGS	09512800	2012-02-17	0.32	A
USGS	09512800	2012-02-18	0.29	A
USGS	09512800	2012-02-19	0.26	A
USGS	09512800	2012-02-20	0.23	A
USGS	09512800	2012-02-21	0.14	A
USGS	09512800	2012-02-22	0.14	A
USGS	09512800	2012-02-23	0.14	A
USGS	09512800	2012-02-24	0.14	A
USGS	09512800	2012-02-25	0.14	A
USGS	09512800	2012-02-26	0.15	A
USGS	09512800	2012-02-27	0.18	A
USGS	09512800	2012-02-28	0.21	A
USGS	09512800	2012-02-29	0.22	A
USGS	09512800	2012-03-01	0.24	A
USGS	09512800	2012-03-02	0.32	A
USGS	09512800	2012-03-03	0.33	A
USGS	09512800	2012-03-04	0.33	A
USGS	09512800	2012-03-05	0.31	A
USGS	09512800	2012-03-06	0.28	A
USGS	09512800	2012-03-07	0.35	A
USGS	09512800	2012-03-08	0.30	A
USGS	09512800	2012-03-09	0.29	A
USGS	09512800	2012-03-10	0.29	A
USGS	09512800	2012-03-11	0.32	A
USGS	09512800	2012-03-12	0.35	A
USGS	09512800	2012-03-13	0.32	A
USGS	09512800	2012-03-14	0.29	A
USGS	09512800	2012-03-15	0.24	A
USGS	09512800	2012-03-16	0.24	A
USGS	09512800	2012-03-17	0.27	A
USGS	09512800	2012-03-18	0.42	A
USGS	09512800	2012-03-19	0.41	A
USGS	09512800	2012-03-20	0.37	A
USGS	09512800	2012-03-21	0.34	A
USGS	09512800	2012-03-22	0.30	A
USGS	09512800	2012-03-23	0.20	A
USGS	09512800	2012-03-24	0.20	A
USGS	09512800	2012-03-25	0.21	A
USGS	09512800	2012-03-26	0.23	A
USGS	09512800	2012-03-27	0.21	A
USGS	09512800	2012-03-28	0.21	A
USGS	09512800	2012-03-29	0.18	A
USGS	09512800	2012-03-30	0.14	A
USGS	09512800	2012-03-31	0.14	A
USGS	09512800	2012-04-01	0.14	A
USGS	09512800	2012-04-02	0.14	A
USGS	09512800	2012-04-03	0.15	A
USGS	09512800	2012-04-04	0.15	A
USGS	09512800	2012-04-05	0.14	A
USGS	09512800	2012-04-06	0.14	A
USGS	09512800	2012-04-07	0.14	A
USGS	09512800	2012-04-08	0.14	A
USGS	09512800	2012-04-09	0.16	A
USGS	09512800	2012-04-10	0.14	A
USGS	09512800	2012-04-11	0.16	A
USGS	09512800	2012-04-12	0.16	A
USGS	09512800	2012-04-13	0.11	A
USGS	09512800	2012-04-14	0.14	A
USGS	09512800	2012-04-15	0.14	A:e
USGS	09512800	2012-04-16	0.14	A:e
USGS	09512800	2012-04-17	0.14	A:e
USGS	09512800	2012-04-18	0.14	A:e
USGS	09512800	2012-04-19	0.14	A:e
USGS	09512800	2012-04-20	0.14	A:e
USGS	09512800	2012-04-21	0.14	A:e
USGS	09512800	2012-04-22	0.14	A:e
USGS	09512800	2012-04-23	0.14	A:e
USGS	09512800	2012-04-24	0.14	A:e
USGS	09512800	2012-04-25	0.14	A:e
USGS	09512800	2012-04-26	0.14	A:e
USGS	09512800	2012-04-27	0.14	A:e
USGS	09512800	2012-04-28	0.14	A:e
USGS	09512800	2012-04-29	0.14	A:e
USGS	09512800	2012-04-30	0.14	A:e
USGS	09512800	2012-05-01	0.14	A:e
USGS	09512800	2012-05-02	0.14	A:e
USGS	09512800	2012-05-03	0.14	A:e
USGS	09512800	2012-05-04	0.14	A:e
USGS	09512800	2012-05-05	0.14	A
USGS	09512800	2012-05-06	0.13	A
USGS	09512800	2012-05-07	0.12	A
USGS	09512800	2012-05-08	0.14	A
USGS	09512800	2012-05-09	0.11	A
USGS	09512800	2012-05-10	0.10	A
USGS	09512800	2012-05-11	0.09	A
USGS	09512800	2012-05-12	0.06	A
USGS	09512800	2012-05-13	0.05	A
USGS	09512800	2012-05-14	0.05	A
USGS	09512800	2012-05-15	0.05	A
USGS	09512800	2012-05-16	0.05	A
USGS	09512800	2012-05-17	0.06	A
USGS	09512800	2012-05-18	0.05	A
USGS	09512800	2012-05-19	0.06	A
USGS	09512800	2012-05-20	0.16	A
USGS	09512800	2012-05-21	0.21	A
USGS	09512800	2012-05-22	0.08	A
USGS	09512800	2012-05-23	0.05	A
USGS	09512800	2012-05-24	0.05	A
USGS	09512800	2012-05-25	0.05	A
USGS	09512800	2012-05-26	0.05	A
USGS	09512800	2012-05-27	0.05	A
USGS	09512800	2012-05-28	0.05	A
USGS	09512800	2012-05-29	0.05	A
USGS	09512800	2012-05-30	0.05	A
USGS	09512800	2012-05-31	0.05	A
USGS	09512800	2012-06-01	0.05	A
USGS	09512800	2012-06-02	0.05	A
USGS	09512800	2012-06-03	0.05	A
USGS	09512800	2012-06-04	0.05	A
USGS	09512800	2012-06-05	0.05	A
USGS	09512800	2012-06-06	0.05	A
USGS	09512800	2012-06-07	0.05	A
USGS	09512800	2012-06-08	0.05	A
USGS	09512800	2012-06-09	0.05	A
USGS	09512800	2012-06-10	0.05	A
USGS	09512800	2012-06-11	0.05	A
USGS	09512800	2012-06-12	0.05	A
USGS	09512800	2012-06-13	0.05	A
USGS	09512800	2012-06-14	0.05	A
USGS	09512800	2012-06-15	0.05	A
USGS	09512800	2012-06-16	0.05	A
USGS	09512800	2012-06-17	0.05	A
USGS	09512800	2012-06-18	0.05	A
USGS	09512800	2012-06-19	0.05	A
USGS	09512800	2012-06-20	0.05	A
USGS	09512800	2012-06-21	0.06	A
USGS	09512800	2012-06-22	0.06	A
USGS	09512800	2012-06-23	0.06	A
USGS	09512800	2012-06-24	0.06	A
USGS	09512800	2012-06-25	0.06	A
USGS	09512800	2012-06-26	0.07	A
USGS	09512800	2012-06-27	0.06	A
USGS	09512800	2012-06-28	0.06	A
USGS	09512800	2012-06-29	0.08	A
USGS	09512800	2012-06-30	0.07	A
USGS	09512800	2012-07-01	0.09	A
USGS	09512800	2012-07-02	0.07	A
USGS	09512800	2012-07-03	0.06	A
USGS	09512800	2012-07-04	0.06	A
USGS	09512800	2012-07-05	0.06	A
USGS	09512800	2012-07-06	0.06	A
USGS	09512800	2012-07-07	0.06	A
USGS	09512800	2012-07-08	0.06	A
USGS	09512800	2012-07-09	0.06	A
USGS	09512800	2012-07-10	0.06	A
USGS	09512800	2012-07-11	0.06	A
USGS	09512800	2012-07-12	0.06	A
USGS	09512800	2012-07-13	0.06	A
USGS	09512800	2012-07-14	159	A
USGS	09512800	2012-07-15	184	A
USGS	09512800	2012-07-16	25.9	A
USGS	09512800	2012-07-17	7.71	A
USGS	09512800	2012-07-18	2.35	A
USGS	09512800	2012-07-19	0.30	A
USGS	09512800	2012-07-20	0.00	A
USGS	09512800	2012-07-21	0.74	A
USGS	09512800	2012-07-22	0.01	A
USGS	09512800	2012-07-23	0.00	A
USGS	09512800	2012-07-24	20.3	A
USGS	09512800	2012-07-25	232	A
USGS	09512800	2012-07-26	36.8	A
USGS	09512800	2012-07-27	7.79	A
USGS	09512800	2012-07-28	1.94	A
USGS	09512800	2012-07-29	16.1	A
USGS	09512800	2012-07-30	105	A
USGS	09512800	2012-07-31	13.0	A
USGS	09512800	2012-08-01	3.95	A
USGS	09512800	2012-08-02	1.88	A
USGS	09512800	2012-08-03	0.80	A
USGS	09512800	2012-08-04	0.47	A
USGS	09512800	2012-08-05	0.14	A
USGS	09512800	2012-08-06	0.06	A
USGS	09512800	2012-08-07	0.07	A
USGS	09512800	2012-08-08	0.05	A
USGS	09512800	2012-08-09	0.03	A
USGS	09512800	2012-08-10	0.11	A
USGS	09512800	2012-08-11	0.15	A
USGS	09512800	2012-08-12	0.21	A
USGS	09512800	2012-08-13	0.23	A
USGS	09512800	2012-08-14	0.28	A
USGS	09512800	2012-08-15	0.30	A
USGS	09512800	2012-08-16	0.31	A
USGS	09512800	2012-08-17	18.0	A
USGS	09512800	2012-08-18	16.7	A
USGS	09512800	2012-08-19	23.1	A
USGS	09512800	2012-08-20	25.6	A
USGS	09512800	2012-08-21	109	A
USGS	09512800	2012-08-22	182	A
USGS	09512800	2012-08-23	375	A
USGS	09512800	2012-08-24	242	A
USGS	09512800	2012-08-25	47.1	A
USGS	09512800	2012-08-26	42.0	A
USGS	09512800	2012-08-27	18.7	A
USGS	09512800	2012-08-28	9.35	A
USGS	09512800	2012-08-29	5.58	A
USGS	09512800	2012-08-30	3.04	A
USGS	09512800	2012-08-31	1.50	A
USGS	09512800	2012-09-01	1.87	A
USGS	09512800	2012-09-02	1.46	A
USGS	09512800	2012-09-03	81.8	A
USGS	09512800	2012-09-04	52.7	A
USGS	09512800	2012-09-05	99.3	A
USGS	09512800	2012-09-06	24.1	A
USGS	09512800	2012-09-07	53.1	A
USGS	09512800	2012-09-08	47.4	A
USGS	09512800	2012-09-09	23.7	A
USGS	09512800	2012-09-10	18.7	A
USGS	09512800	2012-09-11	263	A
USGS	09512800	2012-09-12	61.6	A
USGS	09512800	2012-09-13	51.8	A
USGS	09512800	2012-09-14	24.0	A
USGS	09512800	2012-09-15	14.7	A
USGS	09512800	2012-09-16	9.90	A
USGS	09512800	2012-09-17	7.23	A
USGS	09512800	2012-09-18	5.28	A
USGS	09512800	2012-09-19	2.80	A
USGS	09512800	2012-09-20	1.63	A
USGS	09512800	2012-09-21	1.13	A
USGS	09512800	2012-09-22	0.84	A
USGS	09512800	2012-09-23	1.01	A
USGS	09512800	2012-09-24	0.77	A
USGS	09512800	2012-09-25	0.43	A
USGS	09512800	2012-09-26	0.45	A
USGS	09512800	2012-09-27	0.43	A
USGS	09512800	2012-09-28	0.40	A
USGS	09512800	2012-09-29	0.30	A
USGS	09512800	2012-09-30	0.21	A
USGS	09512800	2012-10-01	0.18	A
USGS	09512800	2012-10-02	0.06	A
USGS	09512800	2012-10-03	0.06	A
USGS	09512800	2012-10-04	0.06	A
USGS	09512800	2012-10-05	0.06	A
USGS	09512800	2012-10-06	0.06	A
USGS	09512800	2012-10-07	0.06	A
USGS	09512800	2012-10-08	0.06	A
USGS	09512800	2012-10-09	0.06	A
USGS	09512800	2012-10-10	0.06	A
USGS	09512800	2012-10-11	0.06	A
USGS	09512800	2012-10-12	0.06	A
USGS	09512800	2012-10-13	0.06	A
USGS	09512800	2012-10-14	0.06	A
USGS	09512800	2012-10-15	0.06	A
USGS	09512800	2012-10-16	0.06	A
USGS	09512800	2012-10-17	0.06	A
USGS	09512800	2012-10-18	0.06	A
USGS	09512800	2012-10-19	0.06	A
USGS	09512800	2012-10-20	0.06	A
USGS	09512800	2012-10-21	0.06	A
USGS	09512800	2012-10-22	0.06	A
USGS	09512800	2012-10-23	0.06	A
USGS	09512800	2012-10-24	0.06	A
USGS	09512800	2012-10-25	0.06	A
USGS	09512800	2012-10-26	0.06	A
USGS	09512800	2012-10-27	0.06	A
USGS	09512800	2012-10-28	0.06	A
USGS	09512800	2012-10-29	0.06	A
USGS	09512800	2012-10-30	0.06	A
USGS	09512800	2012-10-31	0.06	A
USGS	09512800	2012-11-01	0.06	A
USGS	09512800	2012-11-02	0.06	A
USGS	09512800	2012-11-03	0.06	A
USGS	09512800	2012-11-04	0.06	A
USGS	09512800	2012-11-05	0.06	A
USGS	09512800	2012-11-06	0.06	A
USGS	09512800	2012-11-07	0.06	A
USGS	09512800	2012-11-08	0.06	A
USGS	09512800	2012-11-09	0.06	A
USGS	09512800	2012-11-10	0.06	A
USGS	09512800	2012-11-11	0.06	A
USGS	09512800	2012-11-12	0.06	A
USGS	09512800	2012-11-13	0.06	A
USGS	09512800	2012-11-14	0.06	A
USGS	09512800	2012-11-15	0.06	A
USGS	09512800	2012-11-16	0.06	A
USGS	09512800	2012-11-17	0.06	A
USGS	09512800	2012-11-18	0.06	A
USGS	09512800	2012-11-19	0.06	A
USGS	09512800	2012-11-20	0.06	A
USGS	09512800	2012-11-21	0.06	A
USGS	09512800	2012-11-22	0.06	A
USGS	09512800	2012-11-23	0.06	A
USGS	09512800	2012-11-24	0.06	A
USGS	09512800	2012-11-25	0.06	A
USGS	09512800	2012-11-26	0.06	A
USGS	09512800	2012-11-27	0.06	A
USGS	09512800	2012-11-28	0.06	A
USGS	09512800	2012-11-29	0.06	A
USGS	09512800	2012-11-30	0.06	A
USGS	09512800	2012-12-01	0.06	A
USGS	09512800	2012-12-02	0.06	A
USGS	09512800	2012-12-03	0.06	A
USGS	09512800	2012-12-04	0.06	A
USGS	09512800	2012-12-05	0.06	A
USGS	09512800	2012-12-06	0.06	A
USGS	09512800	2012-12-07	0.06	A
USGS	09512800	2012-12-08	0.06	A
USGS	09512800	2012-12-09	0.06	A
USGS	09512800	2012-12-10	0.06	A
USGS	09512800	2012-12-11	0.06	A
USGS	09512800	2012-12-12	0.06	A
USGS	09512800	2012-12-13	0.06	A
USGS	09512800	2012-12-14	0.12	A
USGS	09512800	2012-12-15	10.7	A
USGS	09512800	2012-12-16	0.90	A
USGS	09512800	2012-12-17	0.06	A
USGS	09512800	2012-12-18	0.06	A
USGS	09512800	2012-12-19	0.06	A
USGS	09512800	2012-12-20	0.06	A
USGS	09512800	2012-12-21	0.06	A
USGS	09512800	2012-12-22	0.06	A
USGS	09512800	2012-12-23	0.06	A
USGS	09512800	2012-12-24	0.06	A
USGS	09512800	2012-12-25	0.06	A
USGS	09512800	2012-12-26	0.06	A
USGS	09512800	2012-12-27	0.06	A
USGS	09512800	2012-12-28	0.06	A
USGS	09512800	2012-12-29	0.06	A
USGS	09512800	2012-12-30	0.06	A
USGS	09512800	2012-12-31	0.13	A
USGS	09512800	2013-01-01	0.06	A
USGS	09512800	2013-01-02	0.07	A
USGS	09512800	2013-01-03	0.07	A
USGS	09512800	2013-01-04	0.10	A
USGS	09512800	2013-01-05	0.11	A
USGS	09512800	2013-01-06	0.12	A
USGS	09512800	2013-01-07	0.12	A
USGS	09512800	2013-01-08	0.13	A
USGS	09512800	2013-01-09	0.14	A
USGS	09512800	2013-01-10	0.14	A
USGS	09512800	2013-01-11	0.14	A
USGS	09512800	2013-01-12	0.14	A
USGS	09512800	2013-01-13	0.14	A
USGS	09512800	2013-01-14	0.15	A
USGS	09512800	2013-01-15	0.14	A
USGS	09512800	2013-01-16	0.14	A
USGS	09512800	2013-01-17	0.17	A
USGS	09512800	2013-01-18	0.22	A
USGS	09512800	2013-01-19	0.21	A
USGS	09512800	2013-01-20	0.21	A
USGS	09512800	2013-01-21	0.23	A
USGS	09512800	2013-01-22	0.22	A
USGS	09512800	2013-01-23	0.22	A
USGS	09512800	2013-01-24	0.20	A
USGS	09512800	2013-01-25	0.22	A
USGS	09512800	2013-01-26	4.77	A
USGS	09512800	2013-01-27	304	A
USGS	09512800	2013-01-28	1260	A
USGS	09512800	2013-01-29	423	A
USGS	09512800	2013-01-30	126	A
USGS	09512800	2013-01-31	54.4	A
USGS	09512800	2013-02-01	27.6	A
USGS	09512800	2013-02-02	18.3	A
USGS	09512800	2013-02-03	12.9	A
USGS	09512800	2013-02-04	9.96	A
USGS	09512800	2013-02-05	7.80	A
USGS	09512800	2013-02-06	6.35	A
USGS	09512800	2013-02-07	5.19	A
USGS	09512800	2013-02-08	4.23	A
USGS	09512800	2013-02-09	4.07	A
USGS	09512800	2013-02-10	4.38	A
USGS	09512800	2013-02-11	4.20	A
USGS	09512800	2013-02-12	3.71	A
USGS	09512800	2013-02-13	3.27	A
USGS	09512800	2013-02-14	2.90	A
USGS	09512800	2013-02-15	2.48	A
USGS	09512800	2013-02-16	2.23	A
USGS	09512800	2013-02-17	2.20	A
USGS	09512800	2013-02-18	2.02	A
USGS	09512800	2013-02-19	1.93	A
USGS	09512800	2013-02-20	2.23	A
USGS	09512800	2013-02-21	2.87	A
USGS	09512800	2013-02-22	2.47	A
USGS	09512800	2013-02-23	2.12	A
USGS	09512800	2013-02-24	1.94	A
USGS	09512800	2013-02-25	1.79	A
USGS	09512800	2013-02-26	1.73	A
USGS	09512800	2013-02-27	1.53	A
USGS	09512800	2013-02-28	1.35	A
USGS	09512800	2013-03-01	1.24	A
USGS	09512800	2013-03-02	1.23	A
USGS	09512800	2013-03-03	1.24	A
USGS	09512800	2013-03-04	1.21	A
USGS	09512800	2013-03-05	1.18	A
USGS	09512800	2013-03-06	1.17	A
USGS	09512800	2013-03-07	0.97	A
USGS	09512800	2013-03-08	10.2	A
USGS	09512800	2013-03-09	140	A
USGS	09512800	2013-03-10	143	A
USGS	09512800	2013-03-11	133	A
USGS	09512800	2013-03-12	108	A
USGS	09512800	2013-03-13	84.2	A
USGS	09512800	2013-03-14	55.6	A
USGS	09512800	2013-03-15	37.6	A
USGS	09512800	2013-03-16	26.0	A
USGS	09512800	2013-03-17	18.5	A
USGS	09512800	2013-03-18	13.4	A
USGS	09512800	2013-03-19	10.0	A
USGS	09512800	2013-03-20	7.63	A
USGS	09512800	2013-03-21	6.33	A
USGS	09512800	2013-03-22	4.96	A
USGS	09512800	2013-03-23	4.02	A
USGS	09512800	2013-03-24	3.31	A
USGS	09512800	2013-03-25	2.67	A
USGS	09512800	2013-03-26	2.23	A
USGS	09512800	2013-03-27	1.87	A
USGS	09512800	2013-03-28	1.54	A
USGS	09512800	2013-03-29	1.19	A
USGS	09512800	2013-03-30	1.04	A
USGS	09512800	2013-03-31	0.98	A
USGS	09512800	2013-04-01	0.87	A
USGS	09512800	2013-04-02	0.78	A
USGS	09512800	2013-04-03	0.64	A
USGS	09512800	2013-04-04	0.59	A
USGS	09512800	2013-04-05	0.62	A
USGS	09512800	2013-04-06	0.59	A
USGS	09512800	2013-04-07	0.59	A
USGS	09512800	2013-04-08	0.61	A
USGS	09512800	2013-04-09	0.75	A
USGS	09512800	2013-04-10	0.78	A
USGS	09512800	2013-04-11	0.76	A
USGS	09512800	2013-04-12	0.75	A
USGS	09512800	2013-04-13	0.69	A
USGS	09512800	2013-04-14	0.65	A
USGS	09512800	2013-04-15	0.63	A
USGS	09512800	2013-04-16	0.63	A
USGS	09512800	2013-04-17	0.61	A
USGS	09512800	2013-04-18	0.67	A
USGS	09512800	2013-04-19	0.72	A
USGS	09512800	2013-04-20	0.64	A
USGS	09512800	2013-04-21	0.64	A
USGS	09512800	2013-04-22	0.79	A
USGS	09512800	2013-04-23	0.93	A
USGS	09512800	2013-04-24	0.92	A
USGS	09512800	2013-04-25	0.98	A
USGS	09512800	2013-04-26	1.06	A
USGS	09512800	2013-04-27	0.92	A
USGS	09512800	2013-04-28	0.74	A
USGS	09512800	2013-04-29	0.59	A
USGS	09512800	2013-04-30	0.57	A
USGS	09512800	2013-05-01	0.57	A
USGS	09512800	2013-05-02	0.65	A:e
USGS	09512800	2013-05-03	0.62	A:e
USGS	09512800	2013-05-04	0.55	A:e
USGS	09512800	2013-05-05	0.51	A:e
USGS	09512800	2013-05-06	0.45	A:e
USGS	09512800	2013-05-07	0.41	A:e
USGS	09512800	2013-05-08	0.37	A:e
USGS	09512800	2013-05-09	0.34	A:e
USGS	09512800	2013-05-10	0.31	A
USGS	09512800	2013-05-11	0.31	A
USGS	09512800	2013-05-12	0.31	A
USGS	09512800	2013-05-13	0.31	A
USGS	09512800	2013-05-14	0.31	A
USGS	09512800	2013-05-15	0.29	A
USGS	09512800	2013-05-16	0.27	A
USGS	09512800	2013-05-17	0.25	A
USGS	09512800	2013-05-18	0.25	A
USGS	09512800	2013-05-19	0.25	A
USGS	09512800	2013-05-20	0.22	A
USGS	09512800	2013-05-21	0.22	A
USGS	09512800	2013-05-22	0.22	A
USGS	09512800	2013-05-23	0.22	A
USGS	09512800	2013-05-24	0.20	A
USGS	09512800	2013-05-25	0.23	A
USGS	09512800	2013-05-26	0.25	A
USGS	09512800	2013-05-27	0.24	A
USGS	09512800	2013-05-28	0.24	A
USGS	09512800	2013-05-29	0.25	A
USGS	09512800	2013-05-30	0.25	A
USGS	09512800	2013-05-31	0.24	A
USGS	09512800	2013-06-01	0.24	A
USGS	09512800	2013-06-02	0.25	A
USGS	09512800	2013-06-03	0.26	A
USGS	09512800	2013-06-04	0.22	A
USGS	09512800	2013-06-05	0.24	A
USGS	09512800	2013-06-06	0.27	A
USGS	09512800	2013-06-07	0.30	A
USGS	09512800	2013-06-08	0.26	A
USGS	09512800	2013-06-09	0.25	A
USGS	09512800	2013-06-10	0.29	A
