# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-16 16:27:56 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09499000 TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09499000
#            TS   parameter     statistic     Description
#          5672       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5672_00060_00003	5672_00060_00003_cd
USGS	09499000	2011-09-17	0.00	A
USGS	09499000	2011-09-18	0.00	A
USGS	09499000	2011-09-19	0.00	A
USGS	09499000	2011-09-20	0.00	A
USGS	09499000	2011-09-21	0.00	A
USGS	09499000	2011-09-22	0.00	A
USGS	09499000	2011-09-23	0.00	A
USGS	09499000	2011-09-24	0.00	A
USGS	09499000	2011-09-25	0.00	A
USGS	09499000	2011-09-26	0.00	A
USGS	09499000	2011-09-27	0.00	A
USGS	09499000	2011-09-28	0.00	A
USGS	09499000	2011-09-29	0.00	A
USGS	09499000	2011-09-30	0.00	A
USGS	09499000	2011-10-01	0.00	A
USGS	09499000	2011-10-02	0.00	A
USGS	09499000	2011-10-03	0.00	A
USGS	09499000	2011-10-04	0.00	A
USGS	09499000	2011-10-05	0.00	A
USGS	09499000	2011-10-06	0.00	A
USGS	09499000	2011-10-07	0.00	A
USGS	09499000	2011-10-08	0.00	A
USGS	09499000	2011-10-09	0.00	A
USGS	09499000	2011-10-10	0.00	A
USGS	09499000	2011-10-11	0.00	A
USGS	09499000	2011-10-12	0.00	A
USGS	09499000	2011-10-13	0.00	A
USGS	09499000	2011-10-14	0.00	A
USGS	09499000	2011-10-15	0.00	A
USGS	09499000	2011-10-16	0.00	A
USGS	09499000	2011-10-17	0.00	A
USGS	09499000	2011-10-18	2.56	A
USGS	09499000	2011-10-19	0.55	A
USGS	09499000	2011-10-20	0.32	A
USGS	09499000	2011-10-21	0.06	A
USGS	09499000	2011-10-22	0.00	A
USGS	09499000	2011-10-23	0.00	A
USGS	09499000	2011-10-24	0.00	A
USGS	09499000	2011-10-25	0.00	A
USGS	09499000	2011-10-26	0.08	A
USGS	09499000	2011-10-27	0.00	A
USGS	09499000	2011-10-28	0.00	A
USGS	09499000	2011-10-29	0.00	A
USGS	09499000	2011-10-30	0.49	A
USGS	09499000	2011-10-31	1.82	A
USGS	09499000	2011-11-01	2.36	A
USGS	09499000	2011-11-02	3.13	A
USGS	09499000	2011-11-03	3.47	A
USGS	09499000	2011-11-04	4.66	A
USGS	09499000	2011-11-05	43.2	A
USGS	09499000	2011-11-06	34.8	A
USGS	09499000	2011-11-07	37.9	A
USGS	09499000	2011-11-08	29.7	A
USGS	09499000	2011-11-09	27.4	A
USGS	09499000	2011-11-10	23.6	A
USGS	09499000	2011-11-11	18.6	A
USGS	09499000	2011-11-12	15.3	A
USGS	09499000	2011-11-13	15.3	A
USGS	09499000	2011-11-14	14.8	A
USGS	09499000	2011-11-15	16.0	A
USGS	09499000	2011-11-16	16.7	A
USGS	09499000	2011-11-17	15.9	A
USGS	09499000	2011-11-18	14.2	A
USGS	09499000	2011-11-19	13.8	A
USGS	09499000	2011-11-20	13.0	A
USGS	09499000	2011-11-21	13.0	A
USGS	09499000	2011-11-22	13.6	A
USGS	09499000	2011-11-23	13.8	A
USGS	09499000	2011-11-24	13.6	A
USGS	09499000	2011-11-25	13.5	A
USGS	09499000	2011-11-26	13.5	A
USGS	09499000	2011-11-27	12.9	A
USGS	09499000	2011-11-28	12.9	A
USGS	09499000	2011-11-29	12.9	A
USGS	09499000	2011-11-30	13.0	A
USGS	09499000	2011-12-01	13.0	A
USGS	09499000	2011-12-02	13.8	A
USGS	09499000	2011-12-03	14.9	A
USGS	09499000	2011-12-04	17.4	A
USGS	09499000	2011-12-05	23.2	A
USGS	09499000	2011-12-06	21.4	A
USGS	09499000	2011-12-07	18.9	A
USGS	09499000	2011-12-08	18.3	A
USGS	09499000	2011-12-09	16.9	A
USGS	09499000	2011-12-10	16.5	A
USGS	09499000	2011-12-11	15.9	A
USGS	09499000	2011-12-12	21.2	A
USGS	09499000	2011-12-13	476	A
USGS	09499000	2011-12-14	556	A
USGS	09499000	2011-12-15	303	A
USGS	09499000	2011-12-16	177	A
USGS	09499000	2011-12-17	124	A
USGS	09499000	2011-12-18	124	A
USGS	09499000	2011-12-19	489	A
USGS	09499000	2011-12-20	352	A
USGS	09499000	2011-12-21	259	A
USGS	09499000	2011-12-22	190	A
USGS	09499000	2011-12-23	154	A
USGS	09499000	2011-12-24	116	A
USGS	09499000	2011-12-25	92.3	A
USGS	09499000	2011-12-26	75.9	A
USGS	09499000	2011-12-27	63.9	A
USGS	09499000	2011-12-28	56.5	A
USGS	09499000	2011-12-29	52.1	A
USGS	09499000	2011-12-30	48.4	A
USGS	09499000	2011-12-31	47.0	A
USGS	09499000	2012-01-01	48.9	A
USGS	09499000	2012-01-02	51.2	A
USGS	09499000	2012-01-03	51.1	A
USGS	09499000	2012-01-04	48.5	A
USGS	09499000	2012-01-05	46.9	A
USGS	09499000	2012-01-06	45.0	A
USGS	09499000	2012-01-07	41.8	A
USGS	09499000	2012-01-08	39.6	A
USGS	09499000	2012-01-09	38.5	A
USGS	09499000	2012-01-10	36.4	A
USGS	09499000	2012-01-11	33.5	A
USGS	09499000	2012-01-12	32.0	A
USGS	09499000	2012-01-13	30.8	A
USGS	09499000	2012-01-14	28.9	A
USGS	09499000	2012-01-15	27.4	A
USGS	09499000	2012-01-16	27.4	A
USGS	09499000	2012-01-17	28.4	A
USGS	09499000	2012-01-18	29.5	A
USGS	09499000	2012-01-19	26.9	A
USGS	09499000	2012-01-20	25.5	A
USGS	09499000	2012-01-21	25.4	A
USGS	09499000	2012-01-22	25.2	A
USGS	09499000	2012-01-23	25.2	A
USGS	09499000	2012-01-24	25.4	A
USGS	09499000	2012-01-25	25.1	A
USGS	09499000	2012-01-26	25.3	A
USGS	09499000	2012-01-27	24.4	A
USGS	09499000	2012-01-28	22.5	A
USGS	09499000	2012-01-29	21.4	A
USGS	09499000	2012-01-30	20.4	A
USGS	09499000	2012-01-31	20.5	A
USGS	09499000	2012-02-01	20.3	A
USGS	09499000	2012-02-02	20.0	A
USGS	09499000	2012-02-03	20.1	A
USGS	09499000	2012-02-04	19.8	A
USGS	09499000	2012-02-05	20.3	A
USGS	09499000	2012-02-06	20.6	A
USGS	09499000	2012-02-07	19.9	A
USGS	09499000	2012-02-08	19.3	A
USGS	09499000	2012-02-09	18.9	A
USGS	09499000	2012-02-10	18.7	A
USGS	09499000	2012-02-11	19.5	A
USGS	09499000	2012-02-12	19.0	A
USGS	09499000	2012-02-13	20.9	A
USGS	09499000	2012-02-14	24.2	A
USGS	09499000	2012-02-15	25.4	A
USGS	09499000	2012-02-16	25.8	A
USGS	09499000	2012-02-17	25.4	A
USGS	09499000	2012-02-18	25.3	A
USGS	09499000	2012-02-19	23.9	A
USGS	09499000	2012-02-20	23.2	A
USGS	09499000	2012-02-21	23.1	A
USGS	09499000	2012-02-22	22.7	A
USGS	09499000	2012-02-23	22.1	A
USGS	09499000	2012-02-24	21.4	A
USGS	09499000	2012-02-25	21.3	A
USGS	09499000	2012-02-26	21.1	A
USGS	09499000	2012-02-27	20.9	A
USGS	09499000	2012-02-28	19.3	A
USGS	09499000	2012-02-29	24.3	A
USGS	09499000	2012-03-01	22.8	A
USGS	09499000	2012-03-02	23.2	A
USGS	09499000	2012-03-03	20.3	A
USGS	09499000	2012-03-04	22.9	A
USGS	09499000	2012-03-05	23.9	A
USGS	09499000	2012-03-06	22.9	A
USGS	09499000	2012-03-07	21.8	A
USGS	09499000	2012-03-08	17.7	A
USGS	09499000	2012-03-09	21.3	A
USGS	09499000	2012-03-10	18.8	A
USGS	09499000	2012-03-11	16.6	A
USGS	09499000	2012-03-12	18.4	A
USGS	09499000	2012-03-13	16.5	A
USGS	09499000	2012-03-14	15.3	A
USGS	09499000	2012-03-15	14.8	A
USGS	09499000	2012-03-16	15.3	A
USGS	09499000	2012-03-17	15.1	A
USGS	09499000	2012-03-18	19.7	A
USGS	09499000	2012-03-19	35.7	A
USGS	09499000	2012-03-20	43.6	A
USGS	09499000	2012-03-21	42.0	A:e
USGS	09499000	2012-03-22	40.0	A:e
USGS	09499000	2012-03-23	38.0	A:e
USGS	09499000	2012-03-24	43.3	A
USGS	09499000	2012-03-25	69.1	A
USGS	09499000	2012-03-26	70.4	A
USGS	09499000	2012-03-27	62.4	A
USGS	09499000	2012-03-28	54.4	A
USGS	09499000	2012-03-29	49.2	A
USGS	09499000	2012-03-30	45.5	A
USGS	09499000	2012-03-31	41.2	A
USGS	09499000	2012-04-01	32.0	A
USGS	09499000	2012-04-02	30.1	A
USGS	09499000	2012-04-03	29.0	A
USGS	09499000	2012-04-04	27.9	A
USGS	09499000	2012-04-05	27.2	A
USGS	09499000	2012-04-06	25.9	A
USGS	09499000	2012-04-07	24.3	A
USGS	09499000	2012-04-08	23.2	A
USGS	09499000	2012-04-09	22.4	A
USGS	09499000	2012-04-10	21.8	A
USGS	09499000	2012-04-11	20.9	A
USGS	09499000	2012-04-12	19.9	A
USGS	09499000	2012-04-13	19.5	A
USGS	09499000	2012-04-14	19.8	A
USGS	09499000	2012-04-15	21.4	A
USGS	09499000	2012-04-16	21.7	A
USGS	09499000	2012-04-17	20.0	A
USGS	09499000	2012-04-18	16.2	A
USGS	09499000	2012-04-19	15.0	A
USGS	09499000	2012-04-20	13.6	A
USGS	09499000	2012-04-21	13.5	A
USGS	09499000	2012-04-22	12.5	A
USGS	09499000	2012-04-23	10.8	A
USGS	09499000	2012-04-24	10.9	A
USGS	09499000	2012-04-25	10.5	A
USGS	09499000	2012-04-26	11.5	A
USGS	09499000	2012-04-27	13.4	A
USGS	09499000	2012-04-28	14.1	A
USGS	09499000	2012-04-29	12.2	A
USGS	09499000	2012-04-30	10.2	A
USGS	09499000	2012-05-01	10.9	A
USGS	09499000	2012-05-02	10.6	A
USGS	09499000	2012-05-03	7.83	A
USGS	09499000	2012-05-04	5.83	A
USGS	09499000	2012-05-05	5.32	A
USGS	09499000	2012-05-06	4.70	A
USGS	09499000	2012-05-07	4.87	A
USGS	09499000	2012-05-08	4.69	A
USGS	09499000	2012-05-09	4.70	A
USGS	09499000	2012-05-10	5.20	A
USGS	09499000	2012-05-11	5.29	A
USGS	09499000	2012-05-12	4.75	A
USGS	09499000	2012-05-13	5.34	A
USGS	09499000	2012-05-14	5.38	A
USGS	09499000	2012-05-15	5.40	A
USGS	09499000	2012-05-16	4.46	A
USGS	09499000	2012-05-17	4.54	A
USGS	09499000	2012-05-18	3.91	A
USGS	09499000	2012-05-19	3.84	A
USGS	09499000	2012-05-20	3.69	A
USGS	09499000	2012-05-21	3.07	A
USGS	09499000	2012-05-22	2.86	A
USGS	09499000	2012-05-23	2.54	A
USGS	09499000	2012-05-24	2.15	A
USGS	09499000	2012-05-25	1.90	A
USGS	09499000	2012-05-26	1.54	A
USGS	09499000	2012-05-27	1.60	A
USGS	09499000	2012-05-28	1.50	A
USGS	09499000	2012-05-29	1.06	A
USGS	09499000	2012-05-30	0.91	A
USGS	09499000	2012-05-31	0.41	A
USGS	09499000	2012-06-01	0.21	A
USGS	09499000	2012-06-02	0.01	A
USGS	09499000	2012-06-03	0.00	A
USGS	09499000	2012-06-04	0.00	A
USGS	09499000	2012-06-05	0.00	A
USGS	09499000	2012-06-06	0.00	A
USGS	09499000	2012-06-07	0.00	A
USGS	09499000	2012-06-08	0.00	A
USGS	09499000	2012-06-09	0.00	A
USGS	09499000	2012-06-10	0.00	A
USGS	09499000	2012-06-11	0.00	A
USGS	09499000	2012-06-12	0.00	A
USGS	09499000	2012-06-13	0.00	A
USGS	09499000	2012-06-14	0.00	A
USGS	09499000	2012-06-15	0.00	A
USGS	09499000	2012-06-16	0.00	A
USGS	09499000	2012-06-17	0.00	A
USGS	09499000	2012-06-18	0.00	A
USGS	09499000	2012-06-19	0.00	A
USGS	09499000	2012-06-20	0.00	A
USGS	09499000	2012-06-21	0.00	A
USGS	09499000	2012-06-22	0.00	A
USGS	09499000	2012-06-23	0.00	A
USGS	09499000	2012-06-24	0.00	A
USGS	09499000	2012-06-25	0.00	A
USGS	09499000	2012-06-26	0.00	A
USGS	09499000	2012-06-27	0.00	A
USGS	09499000	2012-06-28	0.00	A
USGS	09499000	2012-06-29	0.00	A
USGS	09499000	2012-06-30	0.00	A
USGS	09499000	2012-07-01	0.00	A
USGS	09499000	2012-07-02	0.00	A
USGS	09499000	2012-07-03	0.00	A
USGS	09499000	2012-07-04	0.00	A
USGS	09499000	2012-07-05	0.00	A
USGS	09499000	2012-07-06	0.00	A
USGS	09499000	2012-07-07	0.00	A
USGS	09499000	2012-07-08	0.00	A
USGS	09499000	2012-07-09	0.00	A
USGS	09499000	2012-07-10	0.00	A
USGS	09499000	2012-07-11	0.00	A
USGS	09499000	2012-07-12	0.00	A
USGS	09499000	2012-07-13	0.00	A
USGS	09499000	2012-07-14	0.00	A
USGS	09499000	2012-07-15	0.00	A
USGS	09499000	2012-07-16	0.00	A
USGS	09499000	2012-07-17	0.00	A
USGS	09499000	2012-07-18	0.00	A
USGS	09499000	2012-07-19	0.00	A
USGS	09499000	2012-07-20	0.00	A
USGS	09499000	2012-07-21	0.00	A
USGS	09499000	2012-07-22	0.00	A
USGS	09499000	2012-07-23	0.00	A
USGS	09499000	2012-07-24	64.8	A
USGS	09499000	2012-07-25	2.54	A
USGS	09499000	2012-07-26	2.04	A
USGS	09499000	2012-07-27	1.94	A
USGS	09499000	2012-07-28	3.52	A
USGS	09499000	2012-07-29	3.07	A
USGS	09499000	2012-07-30	2.46	A
USGS	09499000	2012-07-31	1.33	A
USGS	09499000	2012-08-01	0.79	A
USGS	09499000	2012-08-02	0.53	A
USGS	09499000	2012-08-03	0.32	A
USGS	09499000	2012-08-04	0.17	A
USGS	09499000	2012-08-05	0.10	A
USGS	09499000	2012-08-06	0.05	A
USGS	09499000	2012-08-07	17.2	A
USGS	09499000	2012-08-08	1.04	A
USGS	09499000	2012-08-09	0.99	A
USGS	09499000	2012-08-10	0.20	A
USGS	09499000	2012-08-11	0.00	A
USGS	09499000	2012-08-12	0.00	A
USGS	09499000	2012-08-13	0.00	A
USGS	09499000	2012-08-14	0.00	A
USGS	09499000	2012-08-15	29.5	A
USGS	09499000	2012-08-16	13.6	A
USGS	09499000	2012-08-17	7.81	A
USGS	09499000	2012-08-18	15.6	A
USGS	09499000	2012-08-19	6.82	A
USGS	09499000	2012-08-20	0.24	A
USGS	09499000	2012-08-21	10.6	A
USGS	09499000	2012-08-22	53.2	A
USGS	09499000	2012-08-23	13.6	A
USGS	09499000	2012-08-24	24.4	A
USGS	09499000	2012-08-25	53.0	A
USGS	09499000	2012-08-26	36.2	A
USGS	09499000	2012-08-27	19.5	A
USGS	09499000	2012-08-28	14.4	A
USGS	09499000	2012-08-29	10.2	A
USGS	09499000	2012-08-30	10.0	A
USGS	09499000	2012-08-31	6.28	A
USGS	09499000	2012-09-01	4.20	A
USGS	09499000	2012-09-02	6.10	A
USGS	09499000	2012-09-03	2.80	A
USGS	09499000	2012-09-04	91.8	A
USGS	09499000	2012-09-05	16.2	A
USGS	09499000	2012-09-06	12.0	A
USGS	09499000	2012-09-07	22.1	A
USGS	09499000	2012-09-08	14.8	A
USGS	09499000	2012-09-09	9.86	A
USGS	09499000	2012-09-10	8.94	A
USGS	09499000	2012-09-11	8.47	A
USGS	09499000	2012-09-12	7.71	A
USGS	09499000	2012-09-13	7.01	A
USGS	09499000	2012-09-14	6.69	A
USGS	09499000	2012-09-15	5.92	A
USGS	09499000	2012-09-16	5.17	A
USGS	09499000	2012-09-17	3.56	A
USGS	09499000	2012-09-18	2.11	A
USGS	09499000	2012-09-19	1.23	A
USGS	09499000	2012-09-20	0.69	A
USGS	09499000	2012-09-21	0.54	A
USGS	09499000	2012-09-22	0.45	A
USGS	09499000	2012-09-23	0.35	A
USGS	09499000	2012-09-24	0.28	A
USGS	09499000	2012-09-25	0.25	A
USGS	09499000	2012-09-26	0.22	A
USGS	09499000	2012-09-27	0.15	A
USGS	09499000	2012-09-28	0.13	A
USGS	09499000	2012-09-29	0.11	A
USGS	09499000	2012-09-30	0.08	A
USGS	09499000	2012-10-01	0.06	A
USGS	09499000	2012-10-02	0.70	A
USGS	09499000	2012-10-03	0.32	A
USGS	09499000	2012-10-04	0.00	A
USGS	09499000	2012-10-05	0.00	A
USGS	09499000	2012-10-06	0.00	A
USGS	09499000	2012-10-07	0.00	A
USGS	09499000	2012-10-08	0.00	A
USGS	09499000	2012-10-09	0.00	A
USGS	09499000	2012-10-10	0.00	A
USGS	09499000	2012-10-11	0.00	A
USGS	09499000	2012-10-12	0.00	A
USGS	09499000	2012-10-13	0.00	A
USGS	09499000	2012-10-14	0.00	A
USGS	09499000	2012-10-15	0.00	A
USGS	09499000	2012-10-16	0.00	A
USGS	09499000	2012-10-17	0.00	A
USGS	09499000	2012-10-18	0.00	A
USGS	09499000	2012-10-19	0.00	A
USGS	09499000	2012-10-20	0.00	A
USGS	09499000	2012-10-21	0.00	A
USGS	09499000	2012-10-22	0.00	A
USGS	09499000	2012-10-23	0.00	A
USGS	09499000	2012-10-24	0.00	A
USGS	09499000	2012-10-25	0.00	A
USGS	09499000	2012-10-26	0.00	A
USGS	09499000	2012-10-27	0.00	A
USGS	09499000	2012-10-28	0.00	A
USGS	09499000	2012-10-29	0.00	A
USGS	09499000	2012-10-30	0.00	A
USGS	09499000	2012-10-31	0.00	A
USGS	09499000	2012-11-01	0.00	A
USGS	09499000	2012-11-02	0.00	A
USGS	09499000	2012-11-03	0.00	A
USGS	09499000	2012-11-04	0.00	A
USGS	09499000	2012-11-05	0.05	A
USGS	09499000	2012-11-06	0.51	A
USGS	09499000	2012-11-07	1.33	A
USGS	09499000	2012-11-08	1.81	A
USGS	09499000	2012-11-09	1.71	A
USGS	09499000	2012-11-10	3.61	A
USGS	09499000	2012-11-11	4.12	A
USGS	09499000	2012-11-12	4.67	A
USGS	09499000	2012-11-13	5.57	A
USGS	09499000	2012-11-14	6.57	A
USGS	09499000	2012-11-15	7.05	A
USGS	09499000	2012-11-16	7.01	A
USGS	09499000	2012-11-17	6.36	A
USGS	09499000	2012-11-18	6.40	A
USGS	09499000	2012-11-19	6.85	A
USGS	09499000	2012-11-20	6.53	A
USGS	09499000	2012-11-21	6.51	A
USGS	09499000	2012-11-22	5.54	A
USGS	09499000	2012-11-23	6.37	A
USGS	09499000	2012-11-24	6.65	A
USGS	09499000	2012-11-25	6.82	A
USGS	09499000	2012-11-26	7.08	A
USGS	09499000	2012-11-27	6.93	A
USGS	09499000	2012-11-28	6.88	A
USGS	09499000	2012-11-29	6.62	A
USGS	09499000	2012-11-30	7.24	A
USGS	09499000	2012-12-01	7.05	A
USGS	09499000	2012-12-02	7.04	A
USGS	09499000	2012-12-03	6.55	A
USGS	09499000	2012-12-04	4.54	A
USGS	09499000	2012-12-05	5.37	A
USGS	09499000	2012-12-06	5.78	A
USGS	09499000	2012-12-07	6.41	A
USGS	09499000	2012-12-08	6.41	A
USGS	09499000	2012-12-09	6.45	A
USGS	09499000	2012-12-10	6.39	A
USGS	09499000	2012-12-11	6.85	A
USGS	09499000	2012-12-12	7.09	A
USGS	09499000	2012-12-13	7.21	A
USGS	09499000	2012-12-14	24.5	A
USGS	09499000	2012-12-15	46.3	A
USGS	09499000	2012-12-16	178	A
USGS	09499000	2012-12-17	89.7	A
USGS	09499000	2012-12-18	57.3	A
USGS	09499000	2012-12-19	108	A
USGS	09499000	2012-12-20	155	A
USGS	09499000	2012-12-21	87.0	A
USGS	09499000	2012-12-22	58.3	A
USGS	09499000	2012-12-23	43.5	A
USGS	09499000	2012-12-24	35.3	A
USGS	09499000	2012-12-25	30.3	A
USGS	09499000	2012-12-26	29.2	A
USGS	09499000	2012-12-27	26.5	A
USGS	09499000	2012-12-28	23.7	A
USGS	09499000	2012-12-29	22.1	A
USGS	09499000	2012-12-30	20.3	A
USGS	09499000	2012-12-31	20.0	A
USGS	09499000	2013-01-01	25.6	A
USGS	09499000	2013-01-02	27.3	A
USGS	09499000	2013-01-03	23.7	A
USGS	09499000	2013-01-04	21.8	A
USGS	09499000	2013-01-05	20.5	A
USGS	09499000	2013-01-06	19.2	A
USGS	09499000	2013-01-07	18.2	A
USGS	09499000	2013-01-08	17.9	A
USGS	09499000	2013-01-09	17.2	A
USGS	09499000	2013-01-10	16.4	A
USGS	09499000	2013-01-11	16.1	A
USGS	09499000	2013-01-12	16.1	A
USGS	09499000	2013-01-13	16.2	A
USGS	09499000	2013-01-14	14.0	A
USGS	09499000	2013-01-15	11.6	A
USGS	09499000	2013-01-16	11.1	A
USGS	09499000	2013-01-17	11.4	A
USGS	09499000	2013-01-18	11.3	A
USGS	09499000	2013-01-19	11.5	A
USGS	09499000	2013-01-20	11.5	A
USGS	09499000	2013-01-21	11.5	A
USGS	09499000	2013-01-22	11.1	A
USGS	09499000	2013-01-23	10.9	A
USGS	09499000	2013-01-24	10.9	A
USGS	09499000	2013-01-25	11.0	A
USGS	09499000	2013-01-26	229	A
USGS	09499000	2013-01-27	3130	A
USGS	09499000	2013-01-28	5460	A
USGS	09499000	2013-01-29	1970	A
USGS	09499000	2013-01-30	837	A
USGS	09499000	2013-01-31	484	A
USGS	09499000	2013-02-01	352	A
USGS	09499000	2013-02-02	275	A
USGS	09499000	2013-02-03	225	A
USGS	09499000	2013-02-04	199	A
USGS	09499000	2013-02-05	182	A
USGS	09499000	2013-02-06	158	A
USGS	09499000	2013-02-07	134	A
USGS	09499000	2013-02-08	117	A
USGS	09499000	2013-02-09	107	A
USGS	09499000	2013-02-10	106	A
USGS	09499000	2013-02-11	95.2	A
USGS	09499000	2013-02-12	91.5	A
USGS	09499000	2013-02-13	82.1	A
USGS	09499000	2013-02-14	82.3	A
USGS	09499000	2013-02-15	84.2	A
USGS	09499000	2013-02-16	83.6	A
USGS	09499000	2013-02-17	81.4	A
USGS	09499000	2013-02-18	77.3	A
USGS	09499000	2013-02-19	72.9	A
USGS	09499000	2013-02-20	77.4	A
USGS	09499000	2013-02-21	99.2	A
USGS	09499000	2013-02-22	89.4	A
USGS	09499000	2013-02-23	91.5	A
USGS	09499000	2013-02-24	102	A
USGS	09499000	2013-02-25	113	A
USGS	09499000	2013-02-26	102	A
USGS	09499000	2013-02-27	94.9	A
USGS	09499000	2013-02-28	85.4	A
USGS	09499000	2013-03-01	77.5	A
USGS	09499000	2013-03-02	70.9	A
USGS	09499000	2013-03-03	61.8	A
USGS	09499000	2013-03-04	66.8	A
USGS	09499000	2013-03-05	78.2	A
USGS	09499000	2013-03-06	78.2	A
USGS	09499000	2013-03-07	73.3	A
USGS	09499000	2013-03-08	1820	A
USGS	09499000	2013-03-09	2810	A
USGS	09499000	2013-03-10	1570	A
USGS	09499000	2013-03-11	1620	A
USGS	09499000	2013-03-12	1180	A
USGS	09499000	2013-03-13	997	A
USGS	09499000	2013-03-14	748	A
USGS	09499000	2013-03-15	541	A
USGS	09499000	2013-03-16	414	A
USGS	09499000	2013-03-17	338	A
USGS	09499000	2013-03-18	268	A
USGS	09499000	2013-03-19	224	A
USGS	09499000	2013-03-20	193	A
USGS	09499000	2013-03-21	174	A
USGS	09499000	2013-03-22	155	A
USGS	09499000	2013-03-23	140	A
USGS	09499000	2013-03-24	122	A
USGS	09499000	2013-03-25	110	A
USGS	09499000	2013-03-26	99.7	A
USGS	09499000	2013-03-27	90.1	A
USGS	09499000	2013-03-28	82.1	A
USGS	09499000	2013-03-29	77.0	A
USGS	09499000	2013-03-30	73.9	A
USGS	09499000	2013-03-31	65.4	A
USGS	09499000	2013-04-01	63.1	A
USGS	09499000	2013-04-02	57.1	A
USGS	09499000	2013-04-03	58.0	A
USGS	09499000	2013-04-04	51.3	A
USGS	09499000	2013-04-05	48.1	A
USGS	09499000	2013-04-06	46.6	A
USGS	09499000	2013-04-07	43.8	A
USGS	09499000	2013-04-08	43.2	A
USGS	09499000	2013-04-09	55.4	A
USGS	09499000	2013-04-10	98.3	A
USGS	09499000	2013-04-11	80.6	A
USGS	09499000	2013-04-12	68.1	A
USGS	09499000	2013-04-13	62.4	A
USGS	09499000	2013-04-14	79.8	A
USGS	09499000	2013-04-15	79.8	A
USGS	09499000	2013-04-16	62.3	A
USGS	09499000	2013-04-17	55.3	A
USGS	09499000	2013-04-18	51.7	A
USGS	09499000	2013-04-19	47.8	A
USGS	09499000	2013-04-20	44.0	A
USGS	09499000	2013-04-21	41.5	A
USGS	09499000	2013-04-22	39.6	A
USGS	09499000	2013-04-23	37.1	A
USGS	09499000	2013-04-24	35.0	A
USGS	09499000	2013-04-25	33.4	A
USGS	09499000	2013-04-26	29.4	A
USGS	09499000	2013-04-27	28.3	A
USGS	09499000	2013-04-28	27.7	A
USGS	09499000	2013-04-29	26.8	A
USGS	09499000	2013-04-30	25.7	A
USGS	09499000	2013-05-01	24.7	A
USGS	09499000	2013-05-02	23.7	A
USGS	09499000	2013-05-03	22.9	A
USGS	09499000	2013-05-04	20.0	A
USGS	09499000	2013-05-05	21.0	A
USGS	09499000	2013-05-06	19.5	A
USGS	09499000	2013-05-07	17.0	A
USGS	09499000	2013-05-08	17.5	A
USGS	09499000	2013-05-09	18.2	A
USGS	09499000	2013-05-10	19.2	A
USGS	09499000	2013-05-11	19.1	A
USGS	09499000	2013-05-12	16.2	A
USGS	09499000	2013-05-13	15.1	A
USGS	09499000	2013-05-14	14.4	A
USGS	09499000	2013-05-15	13.4	A
USGS	09499000	2013-05-16	12.9	A
USGS	09499000	2013-05-17	12.1	A
USGS	09499000	2013-05-18	10.6	A
USGS	09499000	2013-05-19	10.1	A
USGS	09499000	2013-05-20	9.63	A
USGS	09499000	2013-05-21	11.0	A
USGS	09499000	2013-05-22	7.74	A
USGS	09499000	2013-05-23	8.59	A
USGS	09499000	2013-05-24	8.54	A
USGS	09499000	2013-05-25	7.68	A
USGS	09499000	2013-05-26	7.52	A
USGS	09499000	2013-05-27	7.44	A
USGS	09499000	2013-05-28	7.30	A
USGS	09499000	2013-05-29	6.31	A
USGS	09499000	2013-05-30	5.91	A
USGS	09499000	2013-05-31	5.43	A
USGS	09499000	2013-06-01	5.87	A
USGS	09499000	2013-06-02	5.85	A
USGS	09499000	2013-06-03	4.64	A
USGS	09499000	2013-06-04	4.03	A
USGS	09499000	2013-06-05	4.29	A
USGS	09499000	2013-06-06	4.00	A
USGS	09499000	2013-06-07	3.66	A
USGS	09499000	2013-06-08	3.38	A
USGS	09499000	2013-06-09	2.91	A
USGS	09499000	2013-06-10	2.64	A
USGS	09499000	2013-06-11	2.42	A
USGS	09499000	2013-06-12	2.30	A
USGS	09499000	2013-06-13	2.11	A
USGS	09499000	2013-06-14	2.55	A
USGS	09499000	2013-06-15	2.35	A
USGS	09499000	2013-06-16	1.73	A
USGS	09499000	2013-06-17	1.27	A
USGS	09499000	2013-06-18	0.67	A
USGS	09499000	2013-06-19	0.79	A
USGS	09499000	2013-06-20	0.76	A
USGS	09499000	2013-06-21	0.82	A
