# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-02-16 16:27:56 EST       (sdww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 09499000 TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 09499000,,,,
#            TS   parameter     statistic     Description,,,,
"#          5672       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,5672_00060_00003,5672_00060_00003_cd
USGS,9499000,10/15/11,0,A
USGS,9499000,10/16/11,0,A
USGS,9499000,10/17/11,0,A
USGS,9499000,10/18/11,2.56,A
USGS,9499000,10/19/11,0.55,A
USGS,9499000,10/20/11,0.32,A
USGS,9499000,10/21/11,0.06,A
USGS,9499000,10/22/11,0,A
USGS,9499000,10/23/11,0,A
USGS,9499000,10/24/11,0,A
USGS,9499000,10/25/11,0,A
USGS,9499000,10/26/11,0.08,A
USGS,9499000,10/27/11,0,A
USGS,9499000,10/28/11,0,A
USGS,9499000,10/29/11,0,A
USGS,9499000,10/30/11,0.49,A
USGS,9499000,10/31/11,1.82,A
USGS,9499000,11/1/11,2.36,A
USGS,9499000,11/2/11,3.13,A
USGS,9499000,11/3/11,3.47,A
USGS,9499000,11/4/11,4.66,A
USGS,9499000,11/5/11,43.2,A
USGS,9499000,11/6/11,34.8,A
USGS,9499000,11/7/11,37.9,A
USGS,9499000,11/8/11,29.7,A
USGS,9499000,11/9/11,27.4,A
USGS,9499000,11/10/11,23.6,A
USGS,9499000,11/11/11,18.6,A
USGS,9499000,11/12/11,15.3,A
USGS,9499000,11/13/11,15.3,A
USGS,9499000,11/14/11,14.8,A
USGS,9499000,11/15/11,16,A
USGS,9499000,11/16/11,16.7,A
USGS,9499000,11/17/11,15.9,A
USGS,9499000,11/18/11,14.2,A
USGS,9499000,11/19/11,13.8,A
USGS,9499000,11/20/11,13,A
USGS,9499000,11/21/11,13,A
USGS,9499000,11/22/11,13.6,A
USGS,9499000,11/23/11,13.8,A
USGS,9499000,11/24/11,13.6,A
USGS,9499000,11/25/11,13.5,A
USGS,9499000,11/26/11,13.5,A
USGS,9499000,11/27/11,12.9,A
USGS,9499000,11/28/11,12.9,A
USGS,9499000,11/29/11,12.9,A
USGS,9499000,11/30/11,13,A
USGS,9499000,12/1/11,13,A
USGS,9499000,12/2/11,13.8,A
USGS,9499000,12/3/11,14.9,A
USGS,9499000,12/4/11,17.4,A
USGS,9499000,12/5/11,23.2,A
USGS,9499000,12/6/11,21.4,A
USGS,9499000,12/7/11,18.9,A
USGS,9499000,12/8/11,18.3,A
USGS,9499000,12/9/11,16.9,A
USGS,9499000,12/10/11,16.5,A
USGS,9499000,12/11/11,15.9,A
USGS,9499000,12/12/11,21.2,A
USGS,9499000,12/13/11,476,A
USGS,9499000,12/14/11,556,A
USGS,9499000,12/15/11,303,A
USGS,9499000,12/16/11,177,A
USGS,9499000,12/17/11,124,A
USGS,9499000,12/18/11,124,A
USGS,9499000,12/19/11,489,A
USGS,9499000,12/20/11,352,A
USGS,9499000,12/21/11,259,A
USGS,9499000,12/22/11,190,A
USGS,9499000,12/23/11,154,A
USGS,9499000,12/24/11,116,A
USGS,9499000,12/25/11,92.3,A
USGS,9499000,12/26/11,75.9,A
USGS,9499000,12/27/11,63.9,A
USGS,9499000,12/28/11,56.5,A
USGS,9499000,12/29/11,52.1,A
USGS,9499000,12/30/11,48.4,A
USGS,9499000,12/31/11,47,A
USGS,9499000,1/1/12,48.9,A
USGS,9499000,1/2/12,51.2,A
USGS,9499000,1/3/12,51.1,A
USGS,9499000,1/4/12,48.5,A
USGS,9499000,1/5/12,46.9,A
USGS,9499000,1/6/12,45,A
USGS,9499000,1/7/12,41.8,A
USGS,9499000,1/8/12,39.6,A
USGS,9499000,1/9/12,38.5,A
USGS,9499000,1/10/12,36.4,A
USGS,9499000,1/11/12,33.5,A
USGS,9499000,1/12/12,32,A
USGS,9499000,1/13/12,30.8,A
USGS,9499000,1/14/12,28.9,A
USGS,9499000,1/15/12,27.4,A
USGS,9499000,1/16/12,27.4,A
USGS,9499000,1/17/12,28.4,A
USGS,9499000,1/18/12,29.5,A
USGS,9499000,1/19/12,26.9,A
USGS,9499000,1/20/12,25.5,A
USGS,9499000,1/21/12,25.4,A
USGS,9499000,1/22/12,25.2,A
USGS,9499000,1/23/12,25.2,A
USGS,9499000,1/24/12,25.4,A
USGS,9499000,1/25/12,25.1,A
USGS,9499000,1/26/12,25.3,A
USGS,9499000,1/27/12,24.4,A
USGS,9499000,1/28/12,22.5,A
USGS,9499000,1/29/12,21.4,A
USGS,9499000,1/30/12,20.4,A
USGS,9499000,1/31/12,20.5,A
USGS,9499000,2/1/12,20.3,A
USGS,9499000,2/2/12,20,A
USGS,9499000,2/3/12,20.1,A
USGS,9499000,2/4/12,19.8,A
USGS,9499000,2/5/12,20.3,A
USGS,9499000,2/6/12,20.6,A
USGS,9499000,2/7/12,19.9,A
USGS,9499000,2/8/12,19.3,A
USGS,9499000,2/9/12,18.9,A
USGS,9499000,2/10/12,18.7,A
USGS,9499000,2/11/12,19.5,A
USGS,9499000,2/12/12,19,A
USGS,9499000,2/13/12,20.9,A
USGS,9499000,2/14/12,24.2,A
USGS,9499000,2/15/12,25.4,A
USGS,9499000,2/16/12,25.8,A
USGS,9499000,2/17/12,25.4,A
USGS,9499000,2/18/12,25.3,A
USGS,9499000,2/19/12,23.9,A
USGS,9499000,2/20/12,23.2,A
USGS,9499000,2/21/12,23.1,A
USGS,9499000,2/22/12,22.7,A
USGS,9499000,2/23/12,22.1,A
USGS,9499000,2/24/12,21.4,A
USGS,9499000,2/25/12,21.3,A
USGS,9499000,2/26/12,21.1,A
USGS,9499000,2/27/12,20.9,A
USGS,9499000,2/28/12,19.3,A
USGS,9499000,2/29/12,24.3,A
USGS,9499000,3/1/12,22.8,A
USGS,9499000,3/2/12,23.2,A
USGS,9499000,3/3/12,20.3,A
USGS,9499000,3/4/12,22.9,A
USGS,9499000,3/5/12,23.9,A
USGS,9499000,3/6/12,22.9,A
USGS,9499000,3/7/12,21.8,A
USGS,9499000,3/8/12,17.7,A
USGS,9499000,3/9/12,21.3,A
USGS,9499000,3/10/12,18.8,A
USGS,9499000,3/11/12,16.6,A
USGS,9499000,3/12/12,18.4,A
USGS,9499000,3/13/12,16.5,A
USGS,9499000,3/14/12,15.3,A
USGS,9499000,3/15/12,14.8,A
USGS,9499000,3/16/12,15.3,A
USGS,9499000,3/17/12,15.1,A
USGS,9499000,3/18/12,19.7,A
USGS,9499000,3/19/12,35.7,A
USGS,9499000,3/20/12,43.6,A
USGS,9499000,3/21/12,42,A:e
USGS,9499000,3/22/12,40,A:e
USGS,9499000,3/23/12,38,A:e
USGS,9499000,3/24/12,43.3,A
USGS,9499000,3/25/12,69.1,A
USGS,9499000,3/26/12,70.4,A
USGS,9499000,3/27/12,62.4,A
USGS,9499000,3/28/12,54.4,A
USGS,9499000,3/29/12,49.2,A
USGS,9499000,3/30/12,45.5,A
USGS,9499000,3/31/12,41.2,A
USGS,9499000,4/1/12,32,A
USGS,9499000,4/2/12,30.1,A
USGS,9499000,4/3/12,29,A
USGS,9499000,4/4/12,27.9,A
USGS,9499000,4/5/12,27.2,A
USGS,9499000,4/6/12,25.9,A
USGS,9499000,4/7/12,24.3,A
USGS,9499000,4/8/12,23.2,A
USGS,9499000,4/9/12,22.4,A
USGS,9499000,4/10/12,21.8,A
USGS,9499000,4/11/12,20.9,A
USGS,9499000,4/12/12,19.9,A
USGS,9499000,4/13/12,19.5,A
USGS,9499000,4/14/12,19.8,A
USGS,9499000,4/15/12,21.4,A
USGS,9499000,4/16/12,21.7,A
USGS,9499000,4/17/12,20,A
USGS,9499000,4/18/12,16.2,A
USGS,9499000,4/19/12,15,A
USGS,9499000,4/20/12,13.6,A
USGS,9499000,4/21/12,13.5,A
USGS,9499000,4/22/12,12.5,A
USGS,9499000,4/23/12,10.8,A
USGS,9499000,4/24/12,10.9,A
USGS,9499000,4/25/12,10.5,A
USGS,9499000,4/26/12,11.5,A
USGS,9499000,4/27/12,13.4,A
USGS,9499000,4/28/12,14.1,A
USGS,9499000,4/29/12,12.2,A
USGS,9499000,4/30/12,10.2,A
USGS,9499000,5/1/12,10.9,A
USGS,9499000,5/2/12,10.6,A
USGS,9499000,5/3/12,7.83,A
USGS,9499000,5/4/12,5.83,A
USGS,9499000,5/5/12,5.32,A
USGS,9499000,5/6/12,4.7,A
USGS,9499000,5/7/12,4.87,A
USGS,9499000,5/8/12,4.69,A
USGS,9499000,5/9/12,4.7,A
USGS,9499000,5/10/12,5.2,A
USGS,9499000,5/11/12,5.29,A
USGS,9499000,5/12/12,4.75,A
USGS,9499000,5/13/12,5.34,A
USGS,9499000,5/14/12,5.38,A
USGS,9499000,5/15/12,5.4,A
USGS,9499000,5/16/12,4.46,A
USGS,9499000,5/17/12,4.54,A
USGS,9499000,5/18/12,3.91,A
USGS,9499000,5/19/12,3.84,A
USGS,9499000,5/20/12,3.69,A
USGS,9499000,5/21/12,3.07,A
USGS,9499000,5/22/12,2.86,A
USGS,9499000,5/23/12,2.54,A
USGS,9499000,5/24/12,2.15,A
USGS,9499000,5/25/12,1.9,A
USGS,9499000,5/26/12,1.54,A
USGS,9499000,5/27/12,1.6,A
USGS,9499000,5/28/12,1.5,A
USGS,9499000,5/29/12,1.06,A
USGS,9499000,5/30/12,0.91,A
USGS,9499000,5/31/12,0.41,A
USGS,9499000,6/1/12,0.21,A
USGS,9499000,6/2/12,0.01,A
USGS,9499000,6/3/12,0,A
USGS,9499000,6/4/12,0,A
USGS,9499000,6/5/12,0,A
USGS,9499000,6/6/12,0,A
USGS,9499000,6/7/12,0,A
USGS,9499000,6/8/12,0,A
USGS,9499000,6/9/12,0,A
USGS,9499000,6/10/12,0,A
USGS,9499000,6/11/12,0,A
USGS,9499000,6/12/12,0,A
USGS,9499000,6/13/12,0,A
USGS,9499000,6/14/12,0,A
USGS,9499000,6/15/12,0,A
USGS,9499000,6/16/12,0,A
USGS,9499000,6/17/12,0,A
USGS,9499000,6/18/12,0,A
USGS,9499000,6/19/12,0,A
USGS,9499000,6/20/12,0,A
USGS,9499000,6/21/12,0,A
USGS,9499000,6/22/12,0,A
USGS,9499000,6/23/12,0,A
USGS,9499000,6/24/12,0,A
USGS,9499000,6/25/12,0,A
USGS,9499000,6/26/12,0,A
USGS,9499000,6/27/12,0,A
USGS,9499000,6/28/12,0,A
USGS,9499000,6/29/12,0,A
USGS,9499000,6/30/12,0,A
USGS,9499000,7/1/12,0,A
USGS,9499000,7/2/12,0,A
USGS,9499000,7/3/12,0,A
USGS,9499000,7/4/12,0,A
USGS,9499000,7/5/12,0,A
USGS,9499000,7/6/12,0,A
USGS,9499000,7/7/12,0,A
USGS,9499000,7/8/12,0,A
USGS,9499000,7/9/12,0,A
USGS,9499000,7/10/12,0,A
USGS,9499000,7/11/12,0,A
USGS,9499000,7/12/12,0,A
USGS,9499000,7/13/12,0,A
USGS,9499000,7/14/12,0,A
USGS,9499000,7/15/12,0,A
USGS,9499000,7/16/12,0,A
USGS,9499000,7/17/12,0,A
USGS,9499000,7/18/12,0,A
USGS,9499000,7/19/12,0,A
USGS,9499000,7/20/12,0,A
USGS,9499000,7/21/12,0,A
USGS,9499000,7/22/12,0,A
USGS,9499000,7/23/12,0,A
USGS,9499000,7/24/12,64.8,A
USGS,9499000,7/25/12,2.54,A
USGS,9499000,7/26/12,2.04,A
USGS,9499000,7/27/12,1.94,A
USGS,9499000,7/28/12,3.52,A
USGS,9499000,7/29/12,3.07,A
USGS,9499000,7/30/12,2.46,A
USGS,9499000,7/31/12,1.33,A
USGS,9499000,8/1/12,0.79,A
USGS,9499000,8/2/12,0.53,A
USGS,9499000,8/3/12,0.32,A
USGS,9499000,8/4/12,0.17,A
USGS,9499000,8/5/12,0.1,A
USGS,9499000,8/6/12,0.05,A
USGS,9499000,8/7/12,17.2,A
USGS,9499000,8/8/12,1.04,A
USGS,9499000,8/9/12,0.99,A
USGS,9499000,8/10/12,0.2,A
USGS,9499000,8/11/12,0,A
USGS,9499000,8/12/12,0,A
USGS,9499000,8/13/12,0,A
USGS,9499000,8/14/12,0,A
USGS,9499000,8/15/12,29.5,A
USGS,9499000,8/16/12,13.6,A
USGS,9499000,8/17/12,7.81,A
USGS,9499000,8/18/12,15.6,A
USGS,9499000,8/19/12,6.82,A
USGS,9499000,8/20/12,0.24,A
USGS,9499000,8/21/12,10.6,A
USGS,9499000,8/22/12,53.2,A
USGS,9499000,8/23/12,13.6,A
USGS,9499000,8/24/12,24.4,A
USGS,9499000,8/25/12,53,A
USGS,9499000,8/26/12,36.2,A
USGS,9499000,8/27/12,19.5,A
USGS,9499000,8/28/12,14.4,A
USGS,9499000,8/29/12,10.2,A
USGS,9499000,8/30/12,10,A
USGS,9499000,8/31/12,6.28,A
USGS,9499000,9/1/12,4.2,A
USGS,9499000,9/2/12,6.1,A
USGS,9499000,9/3/12,2.8,A
USGS,9499000,9/4/12,91.8,A
USGS,9499000,9/5/12,16.2,A
USGS,9499000,9/6/12,12,A
USGS,9499000,9/7/12,22.1,A
USGS,9499000,9/8/12,14.8,A
USGS,9499000,9/9/12,9.86,A
USGS,9499000,9/10/12,8.94,A
USGS,9499000,9/11/12,8.47,A
USGS,9499000,9/12/12,7.71,A
USGS,9499000,9/13/12,7.01,A
USGS,9499000,9/14/12,6.69,A
USGS,9499000,9/15/12,5.92,A
USGS,9499000,9/16/12,5.17,A
USGS,9499000,9/17/12,3.56,A
USGS,9499000,9/18/12,2.11,A
USGS,9499000,9/19/12,1.23,A
USGS,9499000,9/20/12,0.69,A
USGS,9499000,9/21/12,0.54,A
USGS,9499000,9/22/12,0.45,A
USGS,9499000,9/23/12,0.35,A
USGS,9499000,9/24/12,0.28,A
USGS,9499000,9/25/12,0.25,A
USGS,9499000,9/26/12,0.22,A
USGS,9499000,9/27/12,0.15,A
USGS,9499000,9/28/12,0.13,A
USGS,9499000,9/29/12,0.11,A
USGS,9499000,9/30/12,0.08,A
USGS,9499000,10/1/12,0.06,A
USGS,9499000,10/2/12,0.7,A
USGS,9499000,10/3/12,0.32,A
USGS,9499000,10/4/12,0,A
USGS,9499000,10/5/12,0,A
USGS,9499000,10/6/12,0,A
USGS,9499000,10/7/12,0,A
USGS,9499000,10/8/12,0,A
USGS,9499000,10/9/12,0,A
USGS,9499000,10/10/12,0,A
USGS,9499000,10/11/12,0,A
USGS,9499000,10/12/12,0,A
USGS,9499000,10/13/12,0,A
USGS,9499000,10/14/12,0,A
USGS,9499000,10/15/12,0,A
USGS,9499000,10/16/12,0,A
USGS,9499000,10/17/12,0,A
USGS,9499000,10/18/12,0,A
USGS,9499000,10/19/12,0,A
USGS,9499000,10/20/12,0,A
USGS,9499000,10/21/12,0,A
USGS,9499000,10/22/12,0,A
USGS,9499000,10/23/12,0,A
USGS,9499000,10/24/12,0,A
USGS,9499000,10/25/12,0,A
USGS,9499000,10/26/12,0,A
USGS,9499000,10/27/12,0,A
USGS,9499000,10/28/12,0,A
USGS,9499000,10/29/12,0,A
USGS,9499000,10/30/12,0,A
USGS,9499000,10/31/12,0,A
USGS,9499000,11/1/12,0,A
USGS,9499000,11/2/12,0,A
USGS,9499000,11/3/12,0,A
USGS,9499000,11/4/12,0,A
USGS,9499000,11/5/12,0.05,A
USGS,9499000,11/6/12,0.51,A
USGS,9499000,11/7/12,1.33,A
USGS,9499000,11/8/12,1.81,A
USGS,9499000,11/9/12,1.71,A
USGS,9499000,11/10/12,3.61,A
USGS,9499000,11/11/12,4.12,A
USGS,9499000,11/12/12,4.67,A
USGS,9499000,11/13/12,5.57,A
USGS,9499000,11/14/12,6.57,A
USGS,9499000,11/15/12,7.05,A
USGS,9499000,11/16/12,7.01,A
USGS,9499000,11/17/12,6.36,A
USGS,9499000,11/18/12,6.4,A
USGS,9499000,11/19/12,6.85,A
USGS,9499000,11/20/12,6.53,A
USGS,9499000,11/21/12,6.51,A
USGS,9499000,11/22/12,5.54,A
USGS,9499000,11/23/12,6.37,A
USGS,9499000,11/24/12,6.65,A
USGS,9499000,11/25/12,6.82,A
USGS,9499000,11/26/12,7.08,A
USGS,9499000,11/27/12,6.93,A
USGS,9499000,11/28/12,6.88,A
USGS,9499000,11/29/12,6.62,A
USGS,9499000,11/30/12,7.24,A
USGS,9499000,12/1/12,7.05,A
USGS,9499000,12/2/12,7.04,A
USGS,9499000,12/3/12,6.55,A
USGS,9499000,12/4/12,4.54,A
USGS,9499000,12/5/12,5.37,A
USGS,9499000,12/6/12,5.78,A
USGS,9499000,12/7/12,6.41,A
USGS,9499000,12/8/12,6.41,A
USGS,9499000,12/9/12,6.45,A
USGS,9499000,12/10/12,6.39,A
USGS,9499000,12/11/12,6.85,A
USGS,9499000,12/12/12,7.09,A
USGS,9499000,12/13/12,7.21,A
USGS,9499000,12/14/12,24.5,A
USGS,9499000,12/15/12,46.3,A
USGS,9499000,12/16/12,178,A
USGS,9499000,12/17/12,89.7,A
USGS,9499000,12/18/12,57.3,A
USGS,9499000,12/19/12,108,A
USGS,9499000,12/20/12,155,A
USGS,9499000,12/21/12,87,A
USGS,9499000,12/22/12,58.3,A
USGS,9499000,12/23/12,43.5,A
USGS,9499000,12/24/12,35.3,A
USGS,9499000,12/25/12,30.3,A
USGS,9499000,12/26/12,29.2,A
USGS,9499000,12/27/12,26.5,A
USGS,9499000,12/28/12,23.7,A
USGS,9499000,12/29/12,22.1,A
USGS,9499000,12/30/12,20.3,A
USGS,9499000,12/31/12,20,A
USGS,9499000,1/1/13,25.6,A
USGS,9499000,1/2/13,27.3,A
USGS,9499000,1/3/13,23.7,A
USGS,9499000,1/4/13,21.8,A
USGS,9499000,1/5/13,20.5,A
USGS,9499000,1/6/13,19.2,A
USGS,9499000,1/7/13,18.2,A
USGS,9499000,1/8/13,17.9,A
USGS,9499000,1/9/13,17.2,A
USGS,9499000,1/10/13,16.4,A
USGS,9499000,1/11/13,16.1,A
USGS,9499000,1/12/13,16.1,A
USGS,9499000,1/13/13,16.2,A
USGS,9499000,1/14/13,14,A
USGS,9499000,1/15/13,11.6,A
USGS,9499000,1/16/13,11.1,A
USGS,9499000,1/17/13,11.4,A
USGS,9499000,1/18/13,11.3,A
USGS,9499000,1/19/13,11.5,A
USGS,9499000,1/20/13,11.5,A
USGS,9499000,1/21/13,11.5,A
USGS,9499000,1/22/13,11.1,A
USGS,9499000,1/23/13,10.9,A
USGS,9499000,1/24/13,10.9,A
USGS,9499000,1/25/13,11,A
USGS,9499000,1/26/13,229,A
USGS,9499000,1/27/13,3130,A
USGS,9499000,1/28/13,5460,A
USGS,9499000,1/29/13,1970,A
USGS,9499000,1/30/13,837,A
USGS,9499000,1/31/13,484,A
USGS,9499000,2/1/13,352,A
USGS,9499000,2/2/13,275,A
USGS,9499000,2/3/13,225,A
USGS,9499000,2/4/13,199,A
USGS,9499000,2/5/13,182,A
USGS,9499000,2/6/13,158,A
USGS,9499000,2/7/13,134,A
USGS,9499000,2/8/13,117,A
USGS,9499000,2/9/13,107,A
USGS,9499000,2/10/13,106,A
USGS,9499000,2/11/13,95.2,A
USGS,9499000,2/12/13,91.5,A
USGS,9499000,2/13/13,82.1,A
USGS,9499000,2/14/13,82.3,A
USGS,9499000,2/15/13,84.2,A
USGS,9499000,2/16/13,83.6,A
USGS,9499000,2/17/13,81.4,A
USGS,9499000,2/18/13,77.3,A
USGS,9499000,2/19/13,72.9,A
USGS,9499000,2/20/13,77.4,A
USGS,9499000,2/21/13,99.2,A
USGS,9499000,2/22/13,89.4,A
USGS,9499000,2/23/13,91.5,A
USGS,9499000,2/24/13,102,A
USGS,9499000,2/25/13,113,A
USGS,9499000,2/26/13,102,A
USGS,9499000,2/27/13,94.9,A
USGS,9499000,2/28/13,85.4,A
USGS,9499000,3/1/13,77.5,A
USGS,9499000,3/2/13,70.9,A
USGS,9499000,3/3/13,61.8,A
USGS,9499000,3/4/13,66.8,A
USGS,9499000,3/5/13,78.2,A
USGS,9499000,3/6/13,78.2,A
USGS,9499000,3/7/13,73.3,A
USGS,9499000,3/8/13,1820,A
USGS,9499000,3/9/13,2810,A
USGS,9499000,3/10/13,1570,A
USGS,9499000,3/11/13,1620,A
USGS,9499000,3/12/13,1180,A
USGS,9499000,3/13/13,997,A
USGS,9499000,3/14/13,748,A
USGS,9499000,3/15/13,541,A
USGS,9499000,3/16/13,414,A
USGS,9499000,3/17/13,338,A
USGS,9499000,3/18/13,268,A
USGS,9499000,3/19/13,224,A
USGS,9499000,3/20/13,193,A
USGS,9499000,3/21/13,174,A
USGS,9499000,3/22/13,155,A
USGS,9499000,3/23/13,140,A
USGS,9499000,3/24/13,122,A
USGS,9499000,3/25/13,110,A
USGS,9499000,3/26/13,99.7,A
USGS,9499000,3/27/13,90.1,A
USGS,9499000,3/28/13,82.1,A
USGS,9499000,3/29/13,77,A
USGS,9499000,3/30/13,73.9,A
USGS,9499000,3/31/13,65.4,A
USGS,9499000,4/1/13,63.1,A
USGS,9499000,4/2/13,57.1,A
USGS,9499000,4/3/13,58,A
USGS,9499000,4/4/13,51.3,A
USGS,9499000,4/5/13,48.1,A
USGS,9499000,4/6/13,46.6,A
USGS,9499000,4/7/13,43.8,A
USGS,9499000,4/8/13,43.2,A
USGS,9499000,4/9/13,55.4,A
USGS,9499000,4/10/13,98.3,A
USGS,9499000,4/11/13,80.6,A
USGS,9499000,4/12/13,68.1,A
USGS,9499000,4/13/13,62.4,A
USGS,9499000,4/14/13,79.8,A
USGS,9499000,4/15/13,79.8,A
USGS,9499000,4/16/13,62.3,A
USGS,9499000,4/17/13,55.3,A
USGS,9499000,4/18/13,51.7,A
USGS,9499000,4/19/13,47.8,A
USGS,9499000,4/20/13,44,A
USGS,9499000,4/21/13,41.5,A
USGS,9499000,4/22/13,39.6,A
USGS,9499000,4/23/13,37.1,A
USGS,9499000,4/24/13,35,A
USGS,9499000,4/25/13,33.4,A
USGS,9499000,4/26/13,29.4,A
USGS,9499000,4/27/13,28.3,A
USGS,9499000,4/28/13,27.7,A
USGS,9499000,4/29/13,26.8,A
USGS,9499000,4/30/13,25.7,A
USGS,9499000,5/1/13,24.7,A
USGS,9499000,5/2/13,23.7,A
USGS,9499000,5/3/13,22.9,A
USGS,9499000,5/4/13,20,A
USGS,9499000,5/5/13,21,A
USGS,9499000,5/6/13,19.5,A
USGS,9499000,5/7/13,17,A
USGS,9499000,5/8/13,17.5,A
USGS,9499000,5/9/13,18.2,A
USGS,9499000,5/10/13,19.2,A
USGS,9499000,5/11/13,19.1,A
USGS,9499000,5/12/13,16.2,A
USGS,9499000,5/13/13,15.1,A
USGS,9499000,5/14/13,14.4,A
USGS,9499000,5/15/13,13.4,A
USGS,9499000,5/16/13,12.9,A
USGS,9499000,5/17/13,12.1,A
USGS,9499000,5/18/13,10.6,A
USGS,9499000,5/19/13,10.1,A
USGS,9499000,5/20/13,9.63,A
USGS,9499000,5/21/13,11,A
USGS,9499000,5/22/13,7.74,A
USGS,9499000,5/23/13,8.59,A
USGS,9499000,5/24/13,8.54,A
USGS,9499000,5/25/13,7.68,A
USGS,9499000,5/26/13,7.52,A
USGS,9499000,5/27/13,7.44,A
USGS,9499000,5/28/13,7.3,A
USGS,9499000,5/29/13,6.31,A
USGS,9499000,5/30/13,5.91,A
USGS,9499000,5/31/13,5.43,A
USGS,9499000,6/1/13,5.87,A
USGS,9499000,6/2/13,5.85,A
USGS,9499000,6/3/13,4.64,A
USGS,9499000,6/4/13,4.03,A
USGS,9499000,6/5/13,4.29,A
USGS,9499000,6/6/13,4,A
USGS,9499000,6/7/13,3.66,A
USGS,9499000,6/8/13,3.38,A
USGS,9499000,6/9/13,2.91,A
USGS,9499000,6/10/13,2.64,A
USGS,9499000,6/11/13,2.42,A
USGS,9499000,6/12/13,2.3,A
USGS,9499000,6/13/13,2.11,A
USGS,9499000,6/14/13,2.55,A
USGS,9499000,6/15/13,2.35,A
USGS,9499000,6/16/13,1.73,A
USGS,9499000,6/17/13,1.27,A
USGS,9499000,6/18/13,0.67,A
USGS,9499000,6/19/13,0.79,A
USGS,9499000,6/20/13,0.76,A
USGS,9499000,6/21/13,0.82,A
USGS,9499000,6/22/13,0.76,A
USGS,9499000,6/23/13,0.59,A
USGS,9499000,6/24/13,1.3,A
USGS,9499000,6/25/13,0.02,A
USGS,9499000,6/26/13,0.16,A
USGS,9499000,6/27/13,0,A
USGS,9499000,6/28/13,0,A
USGS,9499000,6/29/13,0,A
USGS,9499000,6/30/13,0,A
USGS,9499000,7/1/13,0,A
USGS,9499000,7/2/13,0,A
USGS,9499000,7/3/13,0,A
USGS,9499000,7/4/13,0,A
USGS,9499000,7/5/13,0,A
USGS,9499000,7/6/13,0,A
USGS,9499000,7/7/13,0,A
USGS,9499000,7/8/13,0,A
USGS,9499000,7/9/13,0,A
USGS,9499000,7/10/13,0,A
USGS,9499000,7/11/13,0,A
USGS,9499000,7/12/13,1.26,A
USGS,9499000,7/13/13,6.13,A
USGS,9499000,7/14/13,5.6,A
USGS,9499000,7/15/13,5.72,A
USGS,9499000,7/16/13,1.82,A
USGS,9499000,7/17/13,8.26,A
USGS,9499000,7/18/13,2.63,A
USGS,9499000,7/19/13,7.39,A
USGS,9499000,7/20/13,81.2,A
USGS,9499000,7/21/13,86.8,A
USGS,9499000,7/22/13,117,A
USGS,9499000,7/23/13,55.3,A
USGS,9499000,7/24/13,184,A
USGS,9499000,7/25/13,179,A
USGS,9499000,7/26/13,163,A
USGS,9499000,7/27/13,193,A
USGS,9499000,7/28/13,64.3,A
USGS,9499000,7/29/13,41,A
USGS,9499000,7/30/13,31.3,A
USGS,9499000,7/31/13,24,A
USGS,9499000,8/1/13,19,A
USGS,9499000,8/2/13,16.4,A
USGS,9499000,8/3/13,13.5,A
USGS,9499000,8/4/13,9.76,A
USGS,9499000,8/5/13,11.1,A
USGS,9499000,8/6/13,18.8,A
USGS,9499000,8/7/13,31.1,A
USGS,9499000,8/8/13,28.4,A
USGS,9499000,8/9/13,15.9,A
USGS,9499000,8/10/13,10.9,A
USGS,9499000,8/11/13,8.27,A
USGS,9499000,8/12/13,6.58,A
USGS,9499000,8/13/13,5.25,A
USGS,9499000,8/14/13,4.1,A
USGS,9499000,8/15/13,3.49,A
USGS,9499000,8/16/13,2.19,A
USGS,9499000,8/17/13,3,A
USGS,9499000,8/18/13,7.85,A
USGS,9499000,8/19/13,1.04,A
USGS,9499000,8/20/13,1.5,A
USGS,9499000,8/21/13,1.11,A
USGS,9499000,8/22/13,1.05,A
USGS,9499000,8/23/13,21,A
USGS,9499000,8/24/13,2.95,A
USGS,9499000,8/25/13,1.63,A
USGS,9499000,8/26/13,1.85,A
USGS,9499000,8/27/13,2.22,A
USGS,9499000,8/28/13,3.82,A
USGS,9499000,8/29/13,5.31,A
USGS,9499000,8/30/13,244,A
USGS,9499000,8/31/13,143,A
