# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-02-16 16:26:57 EST       (sdww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 09498500 SALT RIVER NEAR ROOSEVELT, AZ",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 09498500,,,,
#            TS   parameter     statistic     Description,,,,
"#          5665       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,5665_00060_00003,5665_00060_00003_cd
USGS,9498500,11/26/11,162,A
USGS,9498500,11/27/11,155,A
USGS,9498500,11/28/11,160,A
USGS,9498500,11/29/11,177,A
USGS,9498500,11/30/11,176,A
USGS,9498500,12/1/11,171,A
USGS,9498500,12/2/11,177,A
USGS,9498500,12/3/11,214,A
USGS,9498500,12/4/11,250,A
USGS,9498500,12/5/11,227,A
USGS,9498500,12/6/11,200,A
USGS,9498500,12/7/11,184,A
USGS,9498500,12/8/11,177,A
USGS,9498500,12/9/11,155,A
USGS,9498500,12/10/11,145,A
USGS,9498500,12/11/11,151,A
USGS,9498500,12/12/11,169,A
USGS,9498500,12/13/11,208,A
USGS,9498500,12/14/11,299,A
USGS,9498500,12/15/11,306,A
USGS,9498500,12/16/11,303,A
USGS,9498500,12/17/11,274,A
USGS,9498500,12/18/11,239,A
USGS,9498500,12/19/11,240,A
USGS,9498500,12/20/11,385,A
USGS,9498500,12/21/11,533,A
USGS,9498500,12/22/11,488,A
USGS,9498500,12/23/11,408,A
USGS,9498500,12/24/11,357,A
USGS,9498500,12/25/11,310,A
USGS,9498500,12/26/11,270,A
USGS,9498500,12/27/11,234,A
USGS,9498500,12/28/11,214,A
USGS,9498500,12/29/11,209,A
USGS,9498500,12/30/11,206,A
USGS,9498500,12/31/11,211,A
USGS,9498500,1/1/12,229,A
USGS,9498500,1/2/12,239,A
USGS,9498500,1/3/12,246,A
USGS,9498500,1/4/12,252,A
USGS,9498500,1/5/12,262,A
USGS,9498500,1/6/12,267,A
USGS,9498500,1/7/12,268,A
USGS,9498500,1/8/12,266,A
USGS,9498500,1/9/12,264,A
USGS,9498500,1/10/12,262,A
USGS,9498500,1/11/12,259,A
USGS,9498500,1/12/12,253,A
USGS,9498500,1/13/12,246,A
USGS,9498500,1/14/12,244,A
USGS,9498500,1/15/12,237,A
USGS,9498500,1/16/12,233,A
USGS,9498500,1/17/12,239,A
USGS,9498500,1/18/12,750,A
USGS,9498500,1/19/12,502,A
USGS,9498500,1/20/12,387,A
USGS,9498500,1/21/12,338,A
USGS,9498500,1/22/12,310,A
USGS,9498500,1/23/12,302,A
USGS,9498500,1/24/12,299,A
USGS,9498500,1/25/12,296,A
USGS,9498500,1/26/12,292,A
USGS,9498500,1/27/12,290,A
USGS,9498500,1/28/12,282,A
USGS,9498500,1/29/12,273,A
USGS,9498500,1/30/12,275,A
USGS,9498500,1/31/12,282,A
USGS,9498500,2/1/12,282,A
USGS,9498500,2/2/12,285,A
USGS,9498500,2/3/12,287,A
USGS,9498500,2/4/12,284,A
USGS,9498500,2/5/12,280,A
USGS,9498500,2/6/12,273,A
USGS,9498500,2/7/12,265,A
USGS,9498500,2/8/12,264,A
USGS,9498500,2/9/12,263,A
USGS,9498500,2/10/12,259,A
USGS,9498500,2/11/12,259,A
USGS,9498500,2/12/12,262,A
USGS,9498500,2/13/12,264,A
USGS,9498500,2/14/12,283,A
USGS,9498500,2/15/12,309,A
USGS,9498500,2/16/12,312,A
USGS,9498500,2/17/12,308,A
USGS,9498500,2/18/12,305,A
USGS,9498500,2/19/12,302,A
USGS,9498500,2/20/12,297,A
USGS,9498500,2/21/12,293,A
USGS,9498500,2/22/12,292,A
USGS,9498500,2/23/12,289,A
USGS,9498500,2/24/12,283,A
USGS,9498500,2/25/12,283,A
USGS,9498500,2/26/12,291,A
USGS,9498500,2/27/12,315,A
USGS,9498500,2/28/12,343,A
USGS,9498500,2/29/12,382,A
USGS,9498500,3/1/12,415,A
USGS,9498500,3/2/12,414,A
USGS,9498500,3/3/12,404,A
USGS,9498500,3/4/12,415,A
USGS,9498500,3/5/12,390,A
USGS,9498500,3/6/12,380,A
USGS,9498500,3/7/12,392,A
USGS,9498500,3/8/12,421,A
USGS,9498500,3/9/12,472,A
USGS,9498500,3/10/12,488,A
USGS,9498500,3/11/12,464,A
USGS,9498500,3/12/12,434,A
USGS,9498500,3/13/12,414,A
USGS,9498500,3/14/12,403,A
USGS,9498500,3/15/12,428,A
USGS,9498500,3/16/12,493,A
USGS,9498500,3/17/12,556,A
USGS,9498500,3/18/12,664,A
USGS,9498500,3/19/12,799,A
USGS,9498500,3/20/12,770,A
USGS,9498500,3/21/12,660,A:e
USGS,9498500,3/22/12,620,A:e
USGS,9498500,3/23/12,585,A
USGS,9498500,3/24/12,700,A
USGS,9498500,3/25/12,973,A
USGS,9498500,3/26/12,1180,A
USGS,9498500,3/27/12,1300,A
USGS,9498500,3/28/12,1270,A
USGS,9498500,3/29/12,1120,A
USGS,9498500,3/30/12,1020,A
USGS,9498500,3/31/12,952,A
USGS,9498500,4/1/12,905,A
USGS,9498500,4/2/12,881,A
USGS,9498500,4/3/12,849,A
USGS,9498500,4/4/12,790,A
USGS,9498500,4/5/12,718,A
USGS,9498500,4/6/12,658,A
USGS,9498500,4/7/12,628,A
USGS,9498500,4/8/12,606,A
USGS,9498500,4/9/12,583,A
USGS,9498500,4/10/12,568,A
USGS,9498500,4/11/12,568,A
USGS,9498500,4/12/12,576,A
USGS,9498500,4/13/12,577,A
USGS,9498500,4/14/12,568,A
USGS,9498500,4/15/12,548,A
USGS,9498500,4/16/12,526,A
USGS,9498500,4/17/12,511,A
USGS,9498500,4/18/12,499,A
USGS,9498500,4/19/12,487,A
USGS,9498500,4/20/12,455,A
USGS,9498500,4/21/12,427,A
USGS,9498500,4/22/12,410,A
USGS,9498500,4/23/12,407,A
USGS,9498500,4/24/12,421,A
USGS,9498500,4/25/12,435,A
USGS,9498500,4/26/12,446,A
USGS,9498500,4/27/12,450,A
USGS,9498500,4/28/12,446,A
USGS,9498500,4/29/12,422,A
USGS,9498500,4/30/12,388,A
USGS,9498500,5/1/12,359,A
USGS,9498500,5/2/12,329,A
USGS,9498500,5/3/12,305,A
USGS,9498500,5/4/12,295,A
USGS,9498500,5/5/12,282,A
USGS,9498500,5/6/12,264,A
USGS,9498500,5/7/12,252,A
USGS,9498500,5/8/12,240,A
USGS,9498500,5/9/12,231,A
USGS,9498500,5/10/12,230,A
USGS,9498500,5/11/12,228,A
USGS,9498500,5/12/12,217,A
USGS,9498500,5/13/12,203,A
USGS,9498500,5/14/12,194,A
USGS,9498500,5/15/12,187,A
USGS,9498500,5/16/12,175,A
USGS,9498500,5/17/12,165,A
USGS,9498500,5/18/12,158,A
USGS,9498500,5/19/12,152,A
USGS,9498500,5/20/12,144,A
USGS,9498500,5/21/12,139,A
USGS,9498500,5/22/12,135,A
USGS,9498500,5/23/12,129,A
USGS,9498500,5/24/12,125,A
USGS,9498500,5/25/12,119,A
USGS,9498500,5/26/12,113,A
USGS,9498500,5/27/12,110,A
USGS,9498500,5/28/12,107,A
USGS,9498500,5/29/12,106,A
USGS,9498500,5/30/12,106,A
USGS,9498500,5/31/12,105,A
USGS,9498500,6/1/12,102,A
USGS,9498500,6/2/12,99.3,A
USGS,9498500,6/3/12,96.5,A
USGS,9498500,6/4/12,94.4,A
USGS,9498500,6/5/12,93.8,A
USGS,9498500,6/6/12,92.6,A
USGS,9498500,6/7/12,91,A
USGS,9498500,6/8/12,90.9,A
USGS,9498500,6/9/12,89,A
USGS,9498500,6/10/12,88.1,A
USGS,9498500,6/11/12,88,A
USGS,9498500,6/12/12,87.3,A
USGS,9498500,6/13/12,87.5,A
USGS,9498500,6/14/12,87.3,A
USGS,9498500,6/15/12,87.7,A
USGS,9498500,6/16/12,87,A
USGS,9498500,6/17/12,87.1,A
USGS,9498500,6/18/12,87,A
USGS,9498500,6/19/12,85.5,A
USGS,9498500,6/20/12,84.7,A
USGS,9498500,6/21/12,84.3,A
USGS,9498500,6/22/12,85.4,A
USGS,9498500,6/23/12,86.4,A
USGS,9498500,6/24/12,86,A
USGS,9498500,6/25/12,85,A
USGS,9498500,6/26/12,84,A
USGS,9498500,6/27/12,83.8,A
USGS,9498500,6/28/12,84.2,A
USGS,9498500,6/29/12,83.6,A
USGS,9498500,6/30/12,83.3,A
USGS,9498500,7/1/12,81.2,A
USGS,9498500,7/2/12,79.9,A
USGS,9498500,7/3/12,80.7,A
USGS,9498500,7/4/12,81.8,A
USGS,9498500,7/5/12,83.1,A
USGS,9498500,7/6/12,113,A
USGS,9498500,7/7/12,95.9,A
USGS,9498500,7/8/12,92.2,A
USGS,9498500,7/9/12,104,A
USGS,9498500,7/10/12,102,A
USGS,9498500,7/11/12,103,A
USGS,9498500,7/12/12,106,A
USGS,9498500,7/13/12,103,A
USGS,9498500,7/14/12,101,A
USGS,9498500,7/15/12,98.8,A
USGS,9498500,7/16/12,97.3,A
USGS,9498500,7/17/12,156,A
USGS,9498500,7/18/12,140,A
USGS,9498500,7/19/12,136,A
USGS,9498500,7/20/12,128,A
USGS,9498500,7/21/12,118,A
USGS,9498500,7/22/12,116,A
USGS,9498500,7/23/12,113,A
USGS,9498500,7/24/12,155,A
USGS,9498500,7/25/12,342,A
USGS,9498500,7/26/12,211,A
USGS,9498500,7/27/12,187,A
USGS,9498500,7/28/12,171,A
USGS,9498500,7/29/12,254,A
USGS,9498500,7/30/12,321,A
USGS,9498500,7/31/12,210,A
USGS,9498500,8/1/12,171,A
USGS,9498500,8/2/12,152,A
USGS,9498500,8/3/12,131,A
USGS,9498500,8/4/12,120,A
USGS,9498500,8/5/12,114,A
USGS,9498500,8/6/12,108,A
USGS,9498500,8/7/12,103,A
USGS,9498500,8/8/12,102,A
USGS,9498500,8/9/12,104,A
USGS,9498500,8/10/12,100,A
USGS,9498500,8/11/12,95.7,A
USGS,9498500,8/12/12,92.9,A
USGS,9498500,8/13/12,90.9,A
USGS,9498500,8/14/12,94.5,A
USGS,9498500,8/15/12,94.7,A
USGS,9498500,8/16/12,98.4,A
USGS,9498500,8/17/12,163,A
USGS,9498500,8/18/12,169,A
USGS,9498500,8/19/12,126,A
USGS,9498500,8/20/12,170,A
USGS,9498500,8/21/12,264,A
USGS,9498500,8/22/12,634,A
USGS,9498500,8/23/12,539,A
USGS,9498500,8/24/12,586,A
USGS,9498500,8/25/12,466,A
USGS,9498500,8/26/12,528,A
USGS,9498500,8/27/12,444,A
USGS,9498500,8/28/12,423,A
USGS,9498500,8/29/12,387,A
USGS,9498500,8/30/12,332,A
USGS,9498500,8/31/12,301,A
USGS,9498500,9/1/12,292,A
USGS,9498500,9/2/12,260,A
USGS,9498500,9/3/12,225,A
USGS,9498500,9/4/12,200,A
USGS,9498500,9/5/12,188,A
USGS,9498500,9/6/12,242,A
USGS,9498500,9/7/12,183,A
USGS,9498500,9/8/12,174,A
USGS,9498500,9/9/12,195,A
USGS,9498500,9/10/12,241,A
USGS,9498500,9/11/12,234,A
USGS,9498500,9/12/12,237,A
USGS,9498500,9/13/12,273,A
USGS,9498500,9/14/12,307,A
USGS,9498500,9/15/12,256,A
USGS,9498500,9/16/12,271,A
USGS,9498500,9/17/12,281,A
USGS,9498500,9/18/12,232,A
USGS,9498500,9/19/12,200,A
USGS,9498500,9/20/12,180,A
USGS,9498500,9/21/12,165,A
USGS,9498500,9/22/12,146,A
USGS,9498500,9/23/12,131,A
USGS,9498500,9/24/12,126,A
USGS,9498500,9/25/12,122,A
USGS,9498500,9/26/12,119,A
USGS,9498500,9/27/12,117,A
USGS,9498500,9/28/12,114,A
USGS,9498500,9/29/12,113,A
USGS,9498500,9/30/12,112,A
USGS,9498500,10/1/12,111,A
USGS,9498500,10/2/12,109,A
USGS,9498500,10/3/12,107,A
USGS,9498500,10/4/12,107,A
USGS,9498500,10/5/12,106,A
USGS,9498500,10/6/12,106,A
USGS,9498500,10/7/12,107,A
USGS,9498500,10/8/12,108,A
USGS,9498500,10/9/12,109,A
USGS,9498500,10/10/12,111,A
USGS,9498500,10/11/12,111,A
USGS,9498500,10/12/12,112,A
USGS,9498500,10/13/12,115,A
USGS,9498500,10/14/12,115,A
USGS,9498500,10/15/12,116,A
USGS,9498500,10/16/12,120,A
USGS,9498500,10/17/12,120,A
USGS,9498500,10/18/12,119,A
USGS,9498500,10/19/12,119,A
USGS,9498500,10/20/12,118,A
USGS,9498500,10/21/12,117,A
USGS,9498500,10/22/12,118,A
USGS,9498500,10/23/12,119,A
USGS,9498500,10/24/12,120,A
USGS,9498500,10/25/12,121,A
USGS,9498500,10/26/12,121,A
USGS,9498500,10/27/12,122,A
USGS,9498500,10/28/12,122,A
USGS,9498500,10/29/12,123,A
USGS,9498500,10/30/12,124,A
USGS,9498500,10/31/12,124,A
USGS,9498500,11/1/12,126,A
USGS,9498500,11/2/12,126,A
USGS,9498500,11/3/12,126,A
USGS,9498500,11/4/12,127,A
USGS,9498500,11/5/12,128,A
USGS,9498500,11/6/12,129,A
USGS,9498500,11/7/12,130,A
USGS,9498500,11/8/12,130,A
USGS,9498500,11/9/12,132,A
USGS,9498500,11/10/12,140,A
USGS,9498500,11/11/12,154,A
USGS,9498500,11/12/12,147,A
USGS,9498500,11/13/12,153,A
USGS,9498500,11/14/12,156,A
USGS,9498500,11/15/12,156,A
USGS,9498500,11/16/12,152,A
USGS,9498500,11/17/12,149,A
USGS,9498500,11/18/12,144,A
USGS,9498500,11/19/12,146,A
USGS,9498500,11/20/12,143,A
USGS,9498500,11/21/12,143,A
USGS,9498500,11/22/12,142,A
USGS,9498500,11/23/12,141,A
USGS,9498500,11/24/12,138,A
USGS,9498500,11/25/12,139,A
USGS,9498500,11/26/12,138,A
USGS,9498500,11/27/12,138,A
USGS,9498500,11/28/12,137,A
USGS,9498500,11/29/12,137,A
USGS,9498500,11/30/12,135,A
USGS,9498500,12/1/12,135,A
USGS,9498500,12/2/12,135,A
USGS,9498500,12/3/12,135,A
USGS,9498500,12/4/12,135,A
USGS,9498500,12/5/12,135,A
USGS,9498500,12/6/12,134,A
USGS,9498500,12/7/12,135,A
USGS,9498500,12/8/12,136,A
USGS,9498500,12/9/12,137,A
USGS,9498500,12/10/12,137,A
USGS,9498500,12/11/12,138,A
USGS,9498500,12/12/12,138,A
USGS,9498500,12/13/12,138,A
USGS,9498500,12/14/12,150,A
USGS,9498500,12/15/12,177,A
USGS,9498500,12/16/12,199,A
USGS,9498500,12/17/12,202,A
USGS,9498500,12/18/12,196,A
USGS,9498500,12/19/12,187,A
USGS,9498500,12/20/12,180,A
USGS,9498500,12/21/12,174,A
USGS,9498500,12/22/12,171,A
USGS,9498500,12/23/12,161,A
USGS,9498500,12/24/12,152,A
USGS,9498500,12/25/12,153,A
USGS,9498500,12/26/12,159,A
USGS,9498500,12/27/12,158,A
USGS,9498500,12/28/12,160,A
USGS,9498500,12/29/12,157,A
USGS,9498500,12/30/12,154,A
USGS,9498500,12/31/12,155,A
USGS,9498500,1/1/13,148,A
USGS,9498500,1/2/13,147,A
USGS,9498500,1/3/13,155,A
USGS,9498500,1/4/13,153,A
USGS,9498500,1/5/13,140,A
USGS,9498500,1/6/13,135,A
USGS,9498500,1/7/13,137,A
USGS,9498500,1/8/13,141,A
USGS,9498500,1/9/13,143,A
USGS,9498500,1/10/13,150,A
USGS,9498500,1/11/13,151,A
USGS,9498500,1/12/13,149,A
USGS,9498500,1/13/13,145,A
USGS,9498500,1/14/13,146,A
USGS,9498500,1/15/13,123,A
USGS,9498500,1/16/13,116,A
USGS,9498500,1/17/13,115,A
USGS,9498500,1/18/13,118,A
USGS,9498500,1/19/13,127,A
USGS,9498500,1/20/13,143,A
USGS,9498500,1/21/13,149,A
USGS,9498500,1/22/13,153,A
USGS,9498500,1/23/13,151,A
USGS,9498500,1/24/13,152,A
USGS,9498500,1/25/13,156,A
USGS,9498500,1/26/13,176,A
USGS,9498500,1/27/13,1180,A
USGS,9498500,1/28/13,3060,A
USGS,9498500,1/29/13,4570,A
USGS,9498500,1/30/13,2740,A
USGS,9498500,1/31/13,1520,A
USGS,9498500,2/1/13,1000,A
USGS,9498500,2/2/13,778,A
USGS,9498500,2/3/13,647,A
USGS,9498500,2/4/13,571,A
USGS,9498500,2/5/13,538,A
USGS,9498500,2/6/13,523,A
USGS,9498500,2/7/13,523,A
USGS,9498500,2/8/13,540,A
USGS,9498500,2/9/13,541,A
USGS,9498500,2/10/13,534,A
USGS,9498500,2/11/13,507,A
USGS,9498500,2/12/13,467,A
USGS,9498500,2/13/13,421,A
USGS,9498500,2/14/13,373,A
USGS,9498500,2/15/13,346,A
USGS,9498500,2/16/13,338,A
USGS,9498500,2/17/13,333,A
USGS,9498500,2/18/13,317,A
USGS,9498500,2/19/13,306,A
USGS,9498500,2/20/13,307,A
USGS,9498500,2/21/13,319,A
USGS,9498500,2/22/13,320,A
USGS,9498500,2/23/13,306,A
USGS,9498500,2/24/13,302,A
USGS,9498500,2/25/13,292,A
USGS,9498500,2/26/13,293,A
USGS,9498500,2/27/13,279,A
USGS,9498500,2/28/13,273,A
USGS,9498500,3/1/13,265,A
USGS,9498500,3/2/13,264,A
USGS,9498500,3/3/13,264,A
USGS,9498500,3/4/13,267,A
USGS,9498500,3/5/13,288,A
USGS,9498500,3/6/13,321,A
USGS,9498500,3/7/13,352,A
USGS,9498500,3/8/13,440,A
USGS,9498500,3/9/13,1540,A
USGS,9498500,3/10/13,1390,A
USGS,9498500,3/11/13,1720,A
USGS,9498500,3/12/13,2130,A
USGS,9498500,3/13/13,2010,A
USGS,9498500,3/14/13,2010,A
USGS,9498500,3/15/13,2070,A
USGS,9498500,3/16/13,2090,A
USGS,9498500,3/17/13,2150,A
USGS,9498500,3/18/13,2160,A
USGS,9498500,3/19/13,2080,A
USGS,9498500,3/20/13,1960,A
USGS,9498500,3/21/13,1810,A
USGS,9498500,3/22/13,1670,A
USGS,9498500,3/23/13,1640,A
USGS,9498500,3/24/13,1600,A
USGS,9498500,3/25/13,1360,A
USGS,9498500,3/26/13,1170,A
USGS,9498500,3/27/13,1080,A
USGS,9498500,3/28/13,1010,A
USGS,9498500,3/29/13,951,A
USGS,9498500,3/30/13,927,A
USGS,9498500,3/31/13,951,A
USGS,9498500,4/1/13,922,A
USGS,9498500,4/2/13,887,A
USGS,9498500,4/3/13,877,A
USGS,9498500,4/4/13,833,A
USGS,9498500,4/5/13,779,A
USGS,9498500,4/6/13,726,A
USGS,9498500,4/7/13,699,A
USGS,9498500,4/8/13,685,A
USGS,9498500,4/9/13,701,A
USGS,9498500,4/10/13,716,A
USGS,9498500,4/11/13,708,A
USGS,9498500,4/12/13,692,A
USGS,9498500,4/13/13,688,A
USGS,9498500,4/14/13,749,A
USGS,9498500,4/15/13,753,A
USGS,9498500,4/16/13,738,A
USGS,9498500,4/17/13,716,A
USGS,9498500,4/18/13,696,A
USGS,9498500,4/19/13,681,A
USGS,9498500,4/20/13,647,A
USGS,9498500,4/21/13,607,A
USGS,9498500,4/22/13,568,A
USGS,9498500,4/23/13,537,A
USGS,9498500,4/24/13,519,A
USGS,9498500,4/25/13,520,A
USGS,9498500,4/26/13,517,A
USGS,9498500,4/27/13,523,A
USGS,9498500,4/28/13,519,A
USGS,9498500,4/29/13,502,A
USGS,9498500,4/30/13,486,A
USGS,9498500,5/1/13,476,A
USGS,9498500,5/2/13,464,A
USGS,9498500,5/3/13,463,A
USGS,9498500,5/4/13,455,A
USGS,9498500,5/5/13,442,A
USGS,9498500,5/6/13,428,A
USGS,9498500,5/7/13,419,A
USGS,9498500,5/8/13,414,A
USGS,9498500,5/9/13,398,A
USGS,9498500,5/10/13,383,A
USGS,9498500,5/11/13,366,A
USGS,9498500,5/12/13,352,A
USGS,9498500,5/13/13,333,A
USGS,9498500,5/14/13,319,A
USGS,9498500,5/15/13,301,A
USGS,9498500,5/16/13,289,A
USGS,9498500,5/17/13,283,A
USGS,9498500,5/18/13,281,A
USGS,9498500,5/19/13,274,A
USGS,9498500,5/20/13,269,A
USGS,9498500,5/21/13,262,A
USGS,9498500,5/22/13,251,A
USGS,9498500,5/23/13,238,A
USGS,9498500,5/24/13,224,A
USGS,9498500,5/25/13,215,A
USGS,9498500,5/26/13,200,A
USGS,9498500,5/27/13,192,A
USGS,9498500,5/28/13,185,A
USGS,9498500,5/29/13,184,A
USGS,9498500,5/30/13,179,A
USGS,9498500,5/31/13,172,A
USGS,9498500,6/1/13,164,A
USGS,9498500,6/2/13,158,A
USGS,9498500,6/3/13,150,A
USGS,9498500,6/4/13,140,A
USGS,9498500,6/5/13,132,A
USGS,9498500,6/6/13,126,A
USGS,9498500,6/7/13,121,A
USGS,9498500,6/8/13,117,A
USGS,9498500,6/9/13,111,A
USGS,9498500,6/10/13,108,A
USGS,9498500,6/11/13,107,A
USGS,9498500,6/12/13,106,A
USGS,9498500,6/13/13,103,A
USGS,9498500,6/14/13,99.7,A
USGS,9498500,6/15/13,96.3,A
USGS,9498500,6/16/13,94.3,A
USGS,9498500,6/17/13,93.7,A
USGS,9498500,6/18/13,95.1,A
USGS,9498500,6/19/13,95.7,A
USGS,9498500,6/20/13,92.8,A
USGS,9498500,6/21/13,89.9,A
USGS,9498500,6/22/13,88.5,A
USGS,9498500,6/23/13,87,A
USGS,9498500,6/24/13,85.1,A
USGS,9498500,6/25/13,85.2,A
USGS,9498500,6/26/13,84.7,A
USGS,9498500,6/27/13,83.2,A
USGS,9498500,6/28/13,81,A
USGS,9498500,6/29/13,79.7,A
USGS,9498500,6/30/13,79.9,A
USGS,9498500,7/1/13,80.1,A
USGS,9498500,7/2/13,83.9,A
USGS,9498500,7/3/13,93.1,A
USGS,9498500,7/4/13,89.6,A
USGS,9498500,7/5/13,174,A
USGS,9498500,7/6/13,140,A
USGS,9498500,7/7/13,125,A
USGS,9498500,7/8/13,129,A
USGS,9498500,7/9/13,136,A
USGS,9498500,7/10/13,126,A
USGS,9498500,7/11/13,125,A
USGS,9498500,7/12/13,137,A
USGS,9498500,7/13/13,141,A
USGS,9498500,7/14/13,161,A
USGS,9498500,7/15/13,169,A
USGS,9498500,7/16/13,195,A
USGS,9498500,7/17/13,195,A
USGS,9498500,7/18/13,214,A
USGS,9498500,7/19/13,283,A
USGS,9498500,7/20/13,294,A
USGS,9498500,7/21/13,277,A
USGS,9498500,7/22/13,507,A
USGS,9498500,7/23/13,444,A
USGS,9498500,7/24/13,541,A
USGS,9498500,7/25/13,466,A
USGS,9498500,7/26/13,667,A
USGS,9498500,7/27/13,994,A
USGS,9498500,7/28/13,1380,A
USGS,9498500,7/29/13,828,A
USGS,9498500,7/30/13,755,A
USGS,9498500,7/31/13,604,A
USGS,9498500,8/1/13,490,A
USGS,9498500,8/2/13,431,A
USGS,9498500,8/3/13,899,A
USGS,9498500,8/4/13,514,A
USGS,9498500,8/5/13,449,A
USGS,9498500,8/6/13,421,A
USGS,9498500,8/7/13,489,A
USGS,9498500,8/8/13,473,A
USGS,9498500,8/9/13,376,A
USGS,9498500,8/10/13,342,A
USGS,9498500,8/11/13,305,A
USGS,9498500,8/12/13,281,A
USGS,9498500,8/13/13,280,A
USGS,9498500,8/14/13,372,A
USGS,9498500,8/15/13,407,A
USGS,9498500,8/16/13,372,A
USGS,9498500,8/17/13,364,A
USGS,9498500,8/18/13,440,A
USGS,9498500,8/19/13,407,A
USGS,9498500,8/20/13,348,A
USGS,9498500,8/21/13,330,A
USGS,9498500,8/22/13,512,A
USGS,9498500,8/23/13,331,A
USGS,9498500,8/24/13,363,A
USGS,9498500,8/25/13,318,A
USGS,9498500,8/26/13,473,A
USGS,9498500,8/27/13,602,A
USGS,9498500,8/28/13,625,A
USGS,9498500,8/29/13,546,A
USGS,9498500,8/30/13,1130,A
USGS,9498500,8/31/13,1480,A
USGS,9498500,9/1/13,881,A
USGS,9498500,9/2/13,775,A
USGS,9498500,9/3/13,663,A
USGS,9498500,9/4/13,601,A
USGS,9498500,9/5/13,553,A
USGS,9498500,9/6/13,513,A
USGS,9498500,9/7/13,492,A
USGS,9498500,9/8/13,460,A
USGS,9498500,9/9/13,665,A
USGS,9498500,9/10/13,1100,A
USGS,9498500,9/11/13,1720,A
USGS,9498500,9/12/13,2160,A
USGS,9498500,9/13/13,1800,A
USGS,9498500,9/14/13,3250,A
USGS,9498500,9/15/13,2530,A
USGS,9498500,9/16/13,2270,A
USGS,9498500,9/17/13,1690,A
USGS,9498500,9/18/13,1320,A
USGS,9498500,9/19/13,1050,A
USGS,9498500,9/20/13,855,A
USGS,9498500,9/21/13,774,A
USGS,9498500,9/22/13,657,A
USGS,9498500,9/23/13,700,A
USGS,9498500,9/24/13,642,A
USGS,9498500,9/25/13,588,A
USGS,9498500,9/26/13,522,A
USGS,9498500,9/27/13,455,A
USGS,9498500,9/28/13,414,A
USGS,9498500,9/29/13,384,A
USGS,9498500,9/30/13,363,A
USGS,9498500,10/1/13,344,A
USGS,9498500,10/2/13,323,A
USGS,9498500,10/3/13,304,A
USGS,9498500,10/4/13,285,A
USGS,9498500,10/5/13,268,A
USGS,9498500,10/6/13,258,A
USGS,9498500,10/7/13,252,A
USGS,9498500,10/8/13,247,A
USGS,9498500,10/9/13,238,A
USGS,9498500,10/10/13,234,A
USGS,9498500,10/11/13,239,A
USGS,9498500,10/12/13,239,A
USGS,9498500,10/13/13,245,A
USGS,9498500,10/14/13,238,A
USGS,9498500,10/15/13,230,A
USGS,9498500,10/16/13,222,A
USGS,9498500,10/17/13,209,A
USGS,9498500,10/18/13,197,A
USGS,9498500,10/19/13,190,A
USGS,9498500,10/20/13,187,A
USGS,9498500,10/21/13,184,A
USGS,9498500,10/22/13,182,A
USGS,9498500,10/23/13,181,A
USGS,9498500,10/24/13,180,A
USGS,9498500,10/25/13,178,A
USGS,9498500,10/26/13,178,A
USGS,9498500,10/27/13,187,A
USGS,9498500,10/28/13,188,A
USGS,9498500,10/29/13,187,A
USGS,9498500,10/30/13,186,A
USGS,9498500,10/31/13,184,A
USGS,9498500,11/1/13,191,A
USGS,9498500,11/2/13,193,A
USGS,9498500,11/3/13,198,A
USGS,9498500,11/4/13,200,A
USGS,9498500,11/5/13,201,A
USGS,9498500,11/6/13,203,A
USGS,9498500,11/7/13,196,A
USGS,9498500,11/8/13,193,A
USGS,9498500,11/9/13,189,A
USGS,9498500,11/10/13,191,A
USGS,9498500,11/11/13,189,A
USGS,9498500,11/12/13,185,A
USGS,9498500,11/13/13,182,A
USGS,9498500,11/14/13,184,A
USGS,9498500,11/15/13,186,A
USGS,9498500,11/16/13,206,A
USGS,9498500,11/17/13,211,A
USGS,9498500,11/18/13,216,A
USGS,9498500,11/19/13,221,A
USGS,9498500,11/20/13,219,A
USGS,9498500,11/21/13,226,A
USGS,9498500,11/22/13,256,A
USGS,9498500,11/23/13,294,A
USGS,9498500,11/24/13,734,A
USGS,9498500,11/25/13,548,A
USGS,9498500,11/26/13,523,A
